Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Seconds
nosibs	5	28	n	afAEabcn	10	6	75	6	75	75	75	75	88
nosibs	5	29	h	afAEabdh	10	2	75	2	73	73	75	73	83
nosibs	5	29	l	afAEabdl	10	3	75	3	75	75	75	75	80
nosibs	5	29	n	afAEabdn	10	6	75	6	75	75	75	75	85
nosibs	5	30	h	afAEabeh	10	2	75	2	72	72	75	72	80
nosibs	5	30	l	afAEabel	10	4	75	4	73	73	75	73	83
nosibs	5	30	n	afAEaben	10	6	75	6	75	75	75	75	81
nosibs	5	31	h	afAEabfh	10	1	75	1	73	73	75	73	83
nosibs	5	31	l	afAEabfl	10	3	75	3	75	75	75	75	82
nosibs	5	31	n	afAEabfn	10	3	75	3	75	75	75	75	78
nosibs	5	32	h	afAEabgh	10	4	75	4	73	73	75	73	83
nosibs	5	32	l	afAEabgl	10	51	51	51	51	75	0	0	78
nosibs	5	32	n	afAEabgn	10	4	75	4	75	75	75	75	82
nosibs	5	33	h	afAEabhh	10	2	75	2	74	74	75	74	77
nosibs	5	33	l	afAEabhl	10	1	75	1	74	74	75	74	82
nosibs	5	33	n	afAEabhn	10	3	75	3	75	75	75	75	78
nosibs	5	34	h	afAEabih	10	1	75	1	74	74	75	74	82
nosibs	5	34	l	afAEabil	10	51	51	51	51	75	1	1	77
nosibs	5	34	n	afAEabin	10	6	75	6	75	75	75	75	83
nosibs	5	35	h	afAEabjh	10	2	75	2	69	69	75	69	77
nosibs	5	35	l	afAEabjl	10	2	75	2	75	75	75	75	80
nosibs	5	35	n	afAEabjn	10	3	75	3	75	75	75	75	85
nosibs	5	36	h	afAEabkh	10	0	75	0	75	75	75	75	80
nosibs	5	36	l	afAEabkl	10	3	75	3	72	72	75	72	83
nosibs	5	36	n	afAEabkn	10	3	75	3	74	74	75	74	79
nosibs	5	37	h	afAEablh	10	4	75	4	73	73	75	73	83
nosibs	5	37	l	afAEabll	10	4	75	4	75	75	75	75	78
nosibs	5	37	n	afAEabln	10	3	75	3	75	75	75	75	82
nosibs	5	38	h	afAEabmh	10	0	75	0	75	75	75	75	78
nosibs	5	38	l	afAEabml	10	3	75	3	75	75	75	75	82
nosibs	5	38	n	afAEabmn	10	3	75	3	75	75	75	75	77
nosibs	5	39	h	afAEabnh	10	2	75	2	74	74	75	74	80
nosibs	5	39	l	afAEabnl	10	3	75	3	75	75	75	75	87
nosibs	5	39	n	afAEabnn	10	3	75	3	75	75	75	75	83
nosibs	5	40	h	afAEaboh	10	1	75	1	73	73	75	73	78
nosibs	5	40	l	afAEabol	10	3	75	3	75	75	75	75	81
nosibs	5	40	n	afAEabon	10	4	75	4	75	75	75	75	83
nosibs	5	41	h	afAEabph	10	2	75	2	74	74	75	74	80
nosibs	5	41	l	afAEabpl	10	7	75	7	73	73	75	73	86
nosibs	5	41	n	afAEabpn	10	6	75	6	75	75	75	75	83
nosibs	5	42	h	afAEabqh	10	0	75	0	74	74	75	74	84
nosibs	5	42	l	afAEabql	10	4	75	4	74	74	75	74	78
nosibs	5	42	n	afAEabqn	10	6	75	6	75	75	75	75	82
nosibs	5	43	h	afAEabrh	10	50	50	50	50	75	1	1	79
nosibs	5	43	l	afAEabrl	10	6	75	6	75	75	75	75	84
nosibs	5	43	n	afAEabrn	10	6	75	6	75	75	75	75	81
nosibs	5	44	h	afAEabsh	10	1	75	1	71	71	75	71	84
nosibs	5	44	l	afAEabsl	10	3	75	3	74	74	75	74	79
nosibs	5	44	n	afAEabsn	10	3	75	3	73	73	75	73	85
nosibs	5	45	h	afAEabth	10	3	75	3	74	74	75	74	79
nosibs	5	45	l	afAEabtl	10	2	75	2	75	75	75	75	81
nosibs	5	45	n	afAEabtn	10	3	75	3	75	75	75	75	77
nosibs	5	46	h	afAEabuh	10	3	75	3	75	75	75	75	82
nosibs	5	46	l	afAEabul	10	5	75	5	75	75	75	75	85
nosibs	5	46	n	afAEabun	10	5	75	5	75	75	75	75	81
nosibs	5	47	h	afAEabvh	10	2	75	2	75	75	75	75	84
nosibs	5	47	l	afAEabvl	10	3	75	3	75	75	75	75	81
nosibs	5	47	n	afAEabvn	10	3	75	3	75	75	75	75	83
nosibs	5	48	h	afAEabwh	10	3	75	3	74	74	75	74	82
nosibs	5	48	l	afAEabwl	10	4	75	4	75	75	75	75	81
nosibs	5	48	n	afAEabwn	10	6	75	6	75	75	75	75	83
nosibs	5	49	h	afAEabxh	10	50	50	49	49	73	0	0	78
nosibs	5	49	l	afAEabxl	10	3	75	3	75	75	75	75	84
nosibs	5	49	n	afAEabxn	10	3	75	3	75	75	75	75	80
nosibs	5	50	h	afAEabyh	10	0	75	0	74	74	75	74	83
nosibs	5	50	l	afAEabyl	10	3	75	3	75	75	75	75	79
nosibs	5	50	n	afAEabyn	10	3	75	3	75	75	75	75	83
onelarge_noh	5	1	h	afAFaabh	10	12	75	12	71	71	75	71	81
onelarge_noh	5	1	l	afAFaabl	10	7	75	7	73	73	75	73	90
onelarge_noh	5	1	n	afAFaabn	10	29	29	27	29	71	1	1	88
onelarge_noh	5	2	h	afAFaach	10	14	75	14	72	72	75	72	87
onelarge_noh	5	2	l	afAFaacl	10	6	75	6	73	73	75	73	86
onelarge_noh	5	2	n	afAFaacn	10	0	75	0	73	73	75	73	84
onelarge_noh	5	3	h	afAFaadh	10	19	75	19	75	75	75	75	83
onelarge_noh	5	3	l	afAFaadl	10	33	34	33	34	75	2	2	82
onelarge_noh	5	3	n	afAFaadn	10	3	75	3	73	73	75	73	90
onelarge_noh	5	4	h	afAFaaeh	10	4	75	4	75	75	75	75	90
onelarge_noh	5	4	l	afAFaael	10	33	36	32	36	73	3	3	88
onelarge_noh	5	4	n	afAFaaen	10	1	75	1	74	74	75	74	87
onelarge_noh	5	5	h	afAFaafh	10	20	75	20	73	73	75	73	84
onelarge_noh	5	5	l	afAFaafl	10	38	46	36	46	71	8	8	83
onelarge_noh	5	5	n	afAFaafn	10	1	75	1	73	73	75	73	81
onelarge_noh	5	6	h	afAFaagh	10	12	75	12	74	74	75	74	91
onelarge_noh	5	6	l	afAFaagl	10	6	75	6	73	73	75	73	90
onelarge_noh	5	6	n	afAFaagn	10	30	30	30	30	75	1	1	88
onelarge_noh	5	7	h	afAFaahh	10	12	75	12	72	72	75	72	88
onelarge_noh	5	7	l	afAFaahl	10	32	33	32	33	75	2	2	86
onelarge_noh	5	7	n	afAFaahn	10	0	75	0	75	75	75	75	84
onelarge_noh	5	8	h	afAFaaih	10	39	42	39	42	74	4	4	83
onelarge_noh	5	8	l	afAFaail	10	5	75	5	72	72	75	72	82
onelarge_noh	5	8	n	afAFaain	10	30	30	30	30	75	1	1	80
onelarge_noh	5	9	h	afAFaajh	10	6	75	6	73	73	75	73	89
onelarge_noh	5	9	l	afAFaajl	10	2	75	2	73	73	75	73	88
onelarge_noh	5	9	n	afAFaajn	10	0	75	0	73	73	75	73	87
onelarge_noh	5	10	h	afAFaakh	10	9	75	9	70	70	75	70	86
onelarge_noh	5	10	l	afAFaakl	10	35	37	33	37	71	3	3	83
onelarge_noh	5	10	n	afAFaakn	10	0	75	0	75	75	75	75	82
onelarge_noh	5	11	h	afAFaalh	10	44	48	42	48	71	6	6	81
onelarge_noh	5	11	l	afAFaall	10	0	75	0	73	73	75	73	90
onelarge_noh	5	11	n	afAFaaln	10	29	29	26	29	69	1	1	89
onelarge_noh	5	12	h	afAFaamh	10	12	75	12	70	70	75	70	88
onelarge_noh	5	12	l	afAFaaml	10	32	35	31	35	74	5	5	86
onelarge_noh	5	12	n	afAFaamn	10	0	75	0	75	75	75	75	85
onelarge_noh	5	13	h	afAFaanh	10	36	41	34	41	71	7	7	83
onelarge_noh	5	13	l	afAFaanl	10	1	75	1	72	72	75	72	82
onelarge_noh	5	13	n	afAFaann	10	0	75	0	72	72	75	72	81
onelarge_noh	5	14	h	afAFaaoh	10	1	75	1	73	73	75	73	90
onelarge_noh	5	14	l	afAFaaol	10	30	30	25	25	65	0	0	89
onelarge_noh	5	14	n	afAFaaon	10	2	75	2	71	71	75	71	88
onelarge_noh	5	15	h	afAFaaph	10	45	51	43	51	71	8	8	86
onelarge_noh	5	15	l	afAFaapl	10	2	75	2	75	75	75	75	84
onelarge_noh	5	15	n	afAFaapn	10	29	31	28	31	73	4	4	83
onelarge_noh	5	16	h	afAFaaqh	10	5	75	5	69	69	75	69	82
onelarge_noh	5	16	l	afAFaaql	10	32	38	31	38	74	7	7	81
onelarge_noh	5	16	n	afAFaaqn	10	0	75	0	75	75	75	75	89
onelarge_noh	5	17	h	afAFaarh	10	12	75	12	72	72	75	72	88
onelarge_noh	5	17	l	afAFaarl	10	30	30	28	30	71	1	1	86
onelarge_noh	5	17	n	afAFaarn	10	1	75	1	73	73	75	73	85
onelarge_noh	5	18	h	afAFaash	10	7	75	7	72	72	75	72	83
onelarge_noh	5	18	l	afAFaasl	10	31	37	29	37	72	7	7	82
onelarge_noh	5	18	n	afAFaasn	10	1	75	1	74	74	75	74	81
onelarge_noh	5	19	h	afAFaath	10	12	75	12	75	75	75	75	90
onelarge_noh	5	19	l	afAFaatl	10	4	75	4	73	73	75	73	88
onelarge_noh	5	19	n	afAFaatn	10	29	29	27	29	71	1	1	86
onelarge_noh	5	20	h	afAFaauh	10	12	75	12	71	71	75	71	85
onelarge_noh	5	20	l	afAFaaul	10	31	31	30	30	73	0	0	84
onelarge_noh	5	20	n	afAFaaun	10	0	75	0	75	75	75	75	83
onelarge_noh	5	21	h	afAFaavh	10	40	41	40	41	75	7	7	81
onelarge_noh	5	21	l	afAFaavl	10	2	75	2	74	74	75	74	90
onelarge_noh	5	21	n	afAFaavn	10	30	30	29	29	73	0	0	88
onelarge_noh	5	22	h	afAFaawh	10	10	75	10	73	73	75	73	87
onelarge_noh	5	22	l	afAFaawl	10	3	75	3	74	74	75	74	86
onelarge_noh	5	22	n	afAFaawn	10	1	75	1	73	73	75	73	85
onelarge_noh	5	23	h	afAFaaxh	10	3	75	3	75	75	75	75	83
onelarge_noh	5	23	l	afAFaaxl	10	31	32	29	32	72	3	3	82
onelarge_noh	5	23	n	afAFaaxn	10	1	75	1	75	75	75	75	80
onelarge_noh	5	24	h	afAFaayh	10	35	42	32	42	69	9	9	89
onelarge_noh	5	24	l	afAFaayl	10	6	75	6	69	69	75	69	88
onelarge_noh	5	24	n	afAFaayn	10	0	75	0	75	75	75	75	86
onelarge_noh	5	25	h	afAFaazh	10	37	39	36	39	72	4	3	85
onelarge_noh	5	25	l	afAFaazl	10	16	75	16	73	73	75	73	84
onelarge_noh	5	25	n	afAFaazn	10	29	29	28	29	73	3	3	82
onelarge_noh	5	26	h	afAFabah	10	13	75	13	71	71	75	71	80
onelarge_noh	5	26	l	afAFabal	10	1	75	1	75	75	75	75	89
onelarge_noh	5	26	n	afAFaban	10	30	31	29	31	73	1	1	88
onelarge_noh	5	27	h	afAFabbh	10	41	50	38	50	69	9	9	87
onelarge_noh	5	27	l	afAFabbl	10	4	75	4	75	75	75	75	87
onelarge_noh	5	27	n	afAFabbn	10	29	31	29	31	75	3	3	85
onelarge_noh	5	28	h	afAFabch	10	10	75	10	72	72	75	72	83
onelarge_noh	5	28	l	afAFabcl	10	36	50	34	50	71	14	14	82
onelarge_noh	5	28	n	afAFabcn	10	1	75	1	73	73	75	73	81
onelarge_noh	5	29	h	afAFabdh	10	15	75	15	73	73	75	73	89
onelarge_noh	5	29	l	afAFabdl	10	0	75	0	75	75	75	75	83
onelarge_noh	5	29	n	afAFabdn	10	29	29	27	29	71	2	2	82
onelarge_noh	5	30	h	afAFabeh	10	8	75	8	71	71	75	71	81
onelarge_noh	5	30	l	afAFabel	10	3	75	3	74	74	75	74	89
onelarge_noh	5	30	n	afAFaben	10	29	29	28	29	73	4	4	87
onelarge_noh	5	31	h	afAFabfh	10	12	75	12	69	69	75	69	86
onelarge_noh	5	31	l	afAFabfl	10	33	38	31	38	71	9	9	85
onelarge_noh	5	31	n	afAFabfn	10	0	75	0	75	75	75	75	84
onelarge_noh	5	32	h	afAFabgh	10	39	41	37	41	71	3	3	81
onelarge_noh	5	32	l	afAFabgl	10	8	75	8	74	74	75	74	81
onelarge_noh	5	32	n	afAFabgn	10	1	75	1	75	75	75	75	90
onelarge_noh	5	33	h	afAFabhh	10	2	75	2	74	74	75	74	89
onelarge_noh	5	33	l	afAFabhl	10	31	31	29	31	71	1	1	87
onelarge_noh	5	33	n	afAFabhn	10	0	75	0	75	75	75	75	85
onelarge_noh	5	34	h	afAFabih	10	43	44	42	44	73	1	1	84
onelarge_noh	5	34	l	afAFabil	10	1	75	1	74	74	75	74	84
onelarge_noh	5	34	n	afAFabin	10	30	31	29	31	73	3	3	83
onelarge_noh	5	35	h	afAFabjh	10	13	75	13	73	73	75	73	82
onelarge_noh	5	35	l	afAFabjl	10	5	75	5	75	75	75	75	89
onelarge_noh	5	35	n	afAFabjn	10	30	30	30	30	75	2	2	88
onelarge_noh	5	36	h	afAFabkh	10	18	75	18	73	73	75	73	88
onelarge_noh	5	36	l	afAFabkl	10	4	75	4	74	74	75	74	87
onelarge_noh	5	36	n	afAFabkn	10	0	75	0	75	75	75	75	86
onelarge_noh	5	37	h	afAFablh	10	2	75	2	75	75	75	75	85
onelarge_noh	5	37	l	afAFabll	10	31	54	30	54	73	26	26	83
onelarge_noh	5	37	n	afAFabln	10	1	75	1	75	75	75	75	82
onelarge_noh	5	38	h	afAFabmh	10	43	48	40	48	68	6	6	81
onelarge_noh	5	38	l	afAFabml	10	0	75	0	75	75	75	75	80
onelarge_noh	5	38	n	afAFabmn	10	30	30	29	30	73	1	1	89
onelarge_noh	5	39	h	afAFabnh	10	7	75	7	72	72	75	72	89
onelarge_noh	5	39	l	afAFabnl	10	2	75	2	73	73	75	73	87
onelarge_noh	5	39	n	afAFabnn	10	0	75	0	71	71	75	71	90
onelarge_noh	5	40	h	afAFaboh	10	10	75	10	69	69	75	69	84
onelarge_noh	5	40	l	afAFabol	10	30	30	29	29	73	0	0	83
onelarge_noh	5	40	n	afAFabon	10	0	75	0	75	75	75	75	82
onelarge_noh	5	41	h	afAFabph	10	38	38	35	38	70	2	2	81
onelarge_noh	5	41	l	afAFabpl	10	8	75	8	73	73	75	73	81
onelarge_noh	5	41	n	afAFabpn	10	1	75	1	74	74	75	74	90
onelarge_noh	5	42	h	afAFabqh	10	1	75	1	75	75	75	75	88
onelarge_noh	5	42	l	afAFabql	10	31	31	31	31	75	0	0	87
onelarge_noh	5	42	n	afAFabqn	10	1	75	1	75	75	75	75	86
onelarge_noh	5	43	h	afAFabrh	10	46	49	44	49	71	3	3	85
onelarge_noh	5	43	l	afAFabrl	10	7	75	7	73	73	75	73	84
onelarge_noh	5	43	n	afAFabrn	10	30	30	29	29	73	0	0	83
onelarge_noh	5	44	h	afAFabsh	10	11	75	11	74	74	75	74	82
onelarge_noh	5	44	l	afAFabsl	10	3	75	3	73	73	75	73	81
onelarge_noh	5	44	n	afAFabsn	10	1	75	1	74	74	75	74	90
onelarge_noh	5	45	h	afAFabth	10	12	75	12	72	72	75	72	89
onelarge_noh	5	45	l	afAFabtl	10	32	33	31	33	73	4	4	87
onelarge_noh	5	45	n	afAFabtn	10	0	75	0	73	73	75	73	86
onelarge_noh	5	46	h	afAFabuh	10	32	39	29	39	69	7	7	83
onelarge_noh	5	46	l	afAFabul	10	4	75	4	71	71	75	71	82
onelarge_noh	5	46	n	afAFabun	10	29	29	28	29	73	3	3	81
onelarge_noh	5	47	h	afAFabvh	10	8	75	8	74	74	75	74	90
onelarge_noh	5	47	l	afAFabvl	10	3	75	3	73	73	75	73	87
onelarge_noh	5	47	n	afAFabvn	10	29	29	26	29	69	1	1	86
onelarge_noh	5	48	h	afAFabwh	10	11	75	11	74	74	75	74	86
onelarge_noh	5	48	l	afAFabwl	10	32	33	31	33	73	5	5	84
onelarge_noh	5	48	n	afAFabwn	10	30	31	29	31	73	4	4	82
onelarge_noh	5	49	h	afAFabxh	10	10	75	10	73	73	75	73	81
onelarge_noh	5	49	l	afAFabxl	10	1	75	1	73	73	75	73	90
onelarge_noh	5	49	n	afAFabxn	10	30	30	29	29	73	0	0	88
onelarge_noh	5	50	h	afAFabyh	10	9	75	9	70	70	75	70	87
onelarge_noh	5	50	l	afAFabyl	10	2	75	2	74	74	75	74	86
onelarge_noh	5	50	n	afAFabyn	10	0	75	0	74	74	75	74	84
onelarge_wh	5	1	h	afAGaabh	10	5	75	5	75	75	75	75	84
onelarge_wh	5	1	l	afAGaabl	10	35	36	35	36	75	1	1	83
onelarge_wh	5	1	n	afAGaabn	10	5	75	5	75	75	75	75	83
onelarge_wh	5	2	h	afAGaach	10	43	47	43	47	75	5	5	82
onelarge_wh	5	2	l	afAGaacl	10	35	37	34	37	73	3	3	80
onelarge_wh	5	2	n	afAGaacn	10	6	75	6	75	75	75	75	90
onelarge_wh	5	3	h	afAGaadh	10	41	51	41	51	75	13	13	91
onelarge_wh	5	3	l	afAGaadl	10	35	38	35	38	75	4	4	91
onelarge_wh	5	3	n	afAGaadn	10	7	75	7	75	75	75	75	90
onelarge_wh	5	4	h	afAGaaeh	10	39	45	39	45	75	9	9	91
onelarge_wh	5	4	l	afAGaael	10	37	45	37	45	75	9	9	93
onelarge_wh	5	4	n	afAGaaen	10	34	35	34	35	75	4	4	82
onelarge_wh	5	5	h	afAGaafh	10	10	75	10	75	75	75	75	81
onelarge_wh	5	5	l	afAGaafl	10	37	44	37	44	75	9	9	90
onelarge_wh	5	5	n	afAGaafn	10	34	37	34	37	75	8	8	89
onelarge_wh	5	6	h	afAGaagh	10	9	75	9	75	75	75	75	90
onelarge_wh	5	6	l	afAGaagl	10	37	37	37	37	75	0	0	91
onelarge_wh	5	6	n	afAGaagn	10	34	34	34	34	75	4	4	90
onelarge_wh	5	7	h	afAGaahh	10	17	75	17	75	75	75	75	92
onelarge_wh	5	7	l	afAGaahl	10	44	50	44	50	75	8	8	81
onelarge_wh	5	7	n	afAGaahn	10	34	41	34	41	75	11	11	82
onelarge_wh	5	8	h	afAGaaih	10	39	41	39	41	75	4	4	83
onelarge_wh	5	8	l	afAGaail	10	35	35	35	35	75	1	1	82
onelarge_wh	5	8	n	afAGaain	10	9	75	9	75	75	75	75	82
onelarge_wh	5	9	h	afAGaajh	10	40	47	40	47	75	9	9	81
onelarge_wh	5	9	l	afAGaajl	10	34	38	34	38	75	5	5	90
onelarge_wh	5	9	n	afAGaajn	10	7	75	7	75	75	75	75	90
onelarge_wh	5	10	h	afAGaakh	10	38	41	38	41	75	3	3	89
onelarge_wh	5	10	l	afAGaakl	10	35	37	35	37	75	4	4	88
onelarge_wh	5	10	n	afAGaakn	10	34	37	34	37	75	3	3	88
onelarge_wh	5	11	h	afAGaalh	10	43	48	43	48	75	7	7	90
onelarge_wh	5	11	l	afAGaall	10	6	75	6	75	75	75	75	89
onelarge_wh	5	11	n	afAGaaln	10	33	33	32	33	73	1	1	89
onelarge_wh	5	12	h	afAGaamh	10	40	41	40	41	75	3	3	89
onelarge_wh	5	12	l	afAGaaml	10	8	75	8	75	75	75	75	89
onelarge_wh	5	12	n	afAGaamn	10	34	34	34	34	75	2	2	88
onelarge_wh	5	13	h	afAGaanh	10	41	43	41	43	75	3	3	88
onelarge_wh	5	13	l	afAGaanl	10	11	75	11	75	75	75	75	90
onelarge_wh	5	13	n	afAGaann	10	35	36	35	36	75	1	1	89
onelarge_wh	5	14	h	afAGaaoh	10	41	47	41	47	75	8	8	88
onelarge_wh	5	14	l	afAGaaol	10	35	40	35	40	75	8	8	88
onelarge_wh	5	14	n	afAGaaon	10	34	36	34	36	75	3	3	86
onelarge_wh	5	15	h	afAGaaph	10	12	75	12	75	75	75	75	88
onelarge_wh	5	15	l	afAGaapl	10	39	42	39	42	75	5	5	89
onelarge_wh	5	15	n	afAGaapn	10	35	35	35	35	75	1	1	90
onelarge_wh	5	16	h	afAGaaqh	10	42	45	42	45	75	5	5	90
onelarge_wh	5	16	l	afAGaaql	10	10	75	10	75	75	75	75	88
onelarge_wh	5	16	n	afAGaaqn	10	34	39	34	39	75	9	9	88
onelarge_wh	5	17	h	afAGaarh	10	44	53	44	53	75	11	11	88
onelarge_wh	5	17	l	afAGaarl	10	36	40	36	40	75	5	5	88
onelarge_wh	5	17	n	afAGaarn	10	6	75	6	75	75	75	75	87
onelarge_wh	5	18	h	afAGaash	10	47	49	47	49	75	2	2	91
onelarge_wh	5	18	l	afAGaasl	10	37	42	37	42	75	5	5	90
onelarge_wh	5	18	n	afAGaasn	10	33	34	33	34	75	4	4	89
onelarge_wh	5	19	h	afAGaath	10	43	49	43	49	75	7	7	90
onelarge_wh	5	19	l	afAGaatl	10	38	44	38	44	75	7	7	91
onelarge_wh	5	19	n	afAGaatn	10	6	75	6	75	75	75	75	91
onelarge_wh	5	20	h	afAGaauh	10	50	55	50	55	75	5	5	90
onelarge_wh	5	20	l	afAGaaul	10	36	37	36	37	75	4	4	89
onelarge_wh	5	20	n	afAGaaun	10	6	75	6	75	75	75	75	89
onelarge_wh	5	21	h	afAGaavh	10	40	42	40	42	75	2	2	89
onelarge_wh	5	21	l	afAGaavl	10	35	35	35	35	75	2	2	88
onelarge_wh	5	21	n	afAGaavn	10	5	75	5	75	75	75	75	87
onelarge_wh	5	22	h	afAGaawh	10	48	51	48	51	75	7	7	85
onelarge_wh	5	22	l	afAGaawl	10	37	45	37	45	75	12	12	84
onelarge_wh	5	22	n	afAGaawn	10	6	75	6	75	75	75	75	84
onelarge_wh	5	23	h	afAGaaxh	10	40	44	40	44	75	9	9	84
onelarge_wh	5	23	l	afAGaaxl	10	35	37	34	37	73	3	3	84
onelarge_wh	5	23	n	afAGaaxn	10	10	75	10	75	75	75	75	83
onelarge_wh	5	24	h	afAGaayh	10	43	55	43	55	75	16	16	82
onelarge_wh	5	24	l	afAGaayl	10	35	40	35	40	75	6	6	81
onelarge_wh	5	24	n	afAGaayn	10	35	35	35	35	75	2	2	81
onelarge_wh	5	25	h	afAGaazh	10	50	55	50	55	75	10	10	81
onelarge_wh	5	25	l	afAGaazl	10	13	75	13	75	75	75	75	92
onelarge_wh	5	25	n	afAGaazn	10	35	45	35	45	75	11	11	81
onelarge_wh	5	26	h	afAGabah	10	39	40	39	40	75	1	1	91
onelarge_wh	5	26	l	afAGabal	10	36	36	36	36	75	3	3	90
onelarge_wh	5	26	n	afAGaban	10	34	35	34	35	75	3	3	90
onelarge_wh	5	27	h	afAGabbh	10	38	44	38	44	75	8	8	88
onelarge_wh	5	27	l	afAGabbl	10	37	38	37	38	75	3	3	87
onelarge_wh	5	27	n	afAGabbn	10	6	75	6	75	75	75	75	85
onelarge_wh	5	28	h	afAGabch	10	44	44	44	44	75	1	1	85
onelarge_wh	5	28	l	afAGabcl	10	35	39	35	39	75	5	5	84
onelarge_wh	5	28	n	afAGabcn	10	4	75	4	75	75	75	75	82
onelarge_wh	5	29	h	afAGabdh	10	50	54	49	54	73	10	10	82
onelarge_wh	5	29	l	afAGabdl	10	36	40	36	40	75	6	6	82
onelarge_wh	5	29	n	afAGabdn	10	6	75	6	75	75	75	75	81
onelarge_wh	5	30	h	afAGabeh	10	40	46	40	46	75	12	12	90
onelarge_wh	5	30	l	afAGabel	10	35	39	35	39	75	4	4	90
onelarge_wh	5	30	n	afAGaben	10	8	75	8	75	75	75	75	89
onelarge_wh	5	31	h	afAGabfh	10	45	51	45	51	75	9	9	91
onelarge_wh	5	31	l	afAGabfl	10	38	40	38	40	75	4	4	91
onelarge_wh	5	31	n	afAGabfn	10	34	34	34	34	75	2	2	80
onelarge_wh	5	32	h	afAGabgh	10	8	75	8	75	75	75	75	91
onelarge_wh	5	32	l	afAGabgl	10	35	41	35	41	75	7	7	91
onelarge_wh	5	32	n	afAGabgn	10	8	75	8	75	75	75	75	89
onelarge_wh	5	33	h	afAGabhh	10	45	49	45	49	75	5	5	91
onelarge_wh	5	33	l	afAGabhl	10	41	55	41	55	75	16	16	82
onelarge_wh	5	33	n	afAGabhn	10	33	36	33	36	75	5	5	84
onelarge_wh	5	34	h	afAGabih	10	38	42	38	42	75	5	5	83
onelarge_wh	5	34	l	afAGabil	10	9	75	9	75	75	75	75	83
onelarge_wh	5	34	n	afAGabin	10	34	37	34	37	75	5	5	83
onelarge_wh	5	35	h	afAGabjh	10	38	50	38	50	75	14	14	84
onelarge_wh	5	35	l	afAGabjl	10	35	56	35	56	75	21	21	84
onelarge_wh	5	35	n	afAGabjn	10	35	36	35	36	75	1	1	82
onelarge_wh	5	36	h	afAGabkh	10	53	55	53	55	75	5	5	83
onelarge_wh	5	36	l	afAGabkl	10	9	75	9	75	75	75	75	84
onelarge_wh	5	36	n	afAGabkn	10	33	37	33	37	75	5	5	83
onelarge_wh	5	37	h	afAGablh	10	45	46	45	46	75	3	3	85
onelarge_wh	5	37	l	afAGabll	10	35	39	35	39	75	6	6	85
onelarge_wh	5	37	n	afAGabln	10	6	75	6	75	75	75	75	83
onelarge_wh	5	38	h	afAGabmh	10	44	47	44	47	75	3	3	86
onelarge_wh	5	38	l	afAGabml	10	34	34	34	34	75	2	2	85
onelarge_wh	5	38	n	afAGabmn	10	6	75	6	75	75	75	75	85
onelarge_wh	5	39	h	afAGabnh	10	46	48	46	48	75	3	3	84
onelarge_wh	5	39	l	afAGabnl	10	36	39	36	39	75	6	6	82
onelarge_wh	5	39	n	afAGabnn	10	34	34	34	34	75	1	1	81
onelarge_wh	5	40	h	afAGaboh	10	9	75	9	75	75	75	75	91
onelarge_wh	5	40	l	afAGabol	10	36	47	36	47	75	12	12	90
onelarge_wh	5	40	n	afAGabon	10	34	36	34	36	75	4	4	89
onelarge_wh	5	41	h	afAGabph	10	5	75	5	75	75	75	75	89
onelarge_wh	5	41	l	afAGabpl	10	33	35	33	35	75	5	5	88
onelarge_wh	5	41	n	afAGabpn	10	5	75	5	75	75	75	75	88
onelarge_wh	5	42	h	afAGabqh	10	37	40	37	40	75	4	4	89
onelarge_wh	5	42	l	afAGabql	10	34	37	33	37	73	3	3	88
onelarge_wh	5	42	n	afAGabqn	10	33	33	33	33	75	1	1	87
onelarge_wh	5	43	h	afAGabrh	10	7	75	7	75	75	75	75	87
onelarge_wh	5	43	l	afAGabrl	10	34	35	34	35	75	2	2	85
onelarge_wh	5	43	n	afAGabrn	10	34	35	34	35	75	2	2	86
onelarge_wh	5	44	h	afAGabsh	10	8	75	8	75	75	75	75	86
onelarge_wh	5	44	l	afAGabsl	10	37	46	37	46	75	9	9	88
onelarge_wh	5	44	n	afAGabsn	10	35	36	35	36	75	2	2	88
onelarge_wh	5	45	h	afAGabth	10	10	75	10	75	75	75	75	96
onelarge_wh	5	45	l	afAGabtl	10	38	40	38	40	75	7	7	85
onelarge_wh	5	45	n	afAGabtn	10	33	34	33	34	75	5	5	84
onelarge_wh	5	46	h	afAGabuh	10	11	75	11	75	75	75	75	85
onelarge_wh	5	46	l	afAGabul	10	36	42	36	42	75	7	7	86
onelarge_wh	5	46	n	afAGabun	10	35	36	35	36	75	5	5	85
onelarge_wh	5	47	h	afAGabvh	10	37	44	36	44	74	8	8	84
onelarge_wh	5	47	l	afAGabvl	10	7	75	7	75	75	75	75	84
onelarge_wh	5	47	n	afAGabvn	10	33	34	33	34	75	3	3	84
onelarge_wh	5	48	h	afAGabwh	10	49	51	48	51	73	3	3	87
onelarge_wh	5	48	l	afAGabwl	10	9	75	9	75	75	75	75	87
onelarge_wh	5	48	n	afAGabwn	10	34	40	34	40	75	8	8	87
onelarge_wh	5	49	h	afAGabxh	10	39	48	39	48	75	9	9	86
onelarge_wh	5	49	l	afAGabxl	10	37	40	37	40	75	4	4	87
