Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed
onelarge_wh	10	2	l	akAGaacl	10	37	37	23	23	43	0	0
onelarge_wh	10	2	n	akAGaacn	10	45	45	32	32	43	0	0
onelarge_wh	10	3	h	akAGaadh	10	38	38	25	25	40	0	0
onelarge_wh	10	3	l	akAGaadl	10	39	39	21	21	35	0	0
onelarge_wh	10	3	n	akAGaadn	10	24	24	5	5	37	0	0
onelarge_wh	10	4	h	akAGaaeh	10	32	32	16	16	41	0	0
onelarge_wh	10	4	l	akAGaael	10	34	34	17	17	40	0	0
onelarge_wh	10	4	n	akAGaaen	10	30	30	13	13	40	0	0
onelarge_wh	10	5	h	akAGaafh	10	32	32	16	16	36	0	0
onelarge_wh	10	5	l	akAGaafl	10	30	30	14	14	34	0	0
onelarge_wh	10	5	n	akAGaafn	10	24	24	5	5	37	0	0
onelarge_wh	10	6	h	akAGaagh	10	35	35	19	19	38	0	0
onelarge_wh	10	6	l	akAGaagl	10	38	38	24	24	43	0	0
onelarge_wh	10	6	n	akAGaagn	10	40	40	25	25	44	0	0
onelarge_wh	10	7	h	akAGaahh	10	33	33	19	19	36	0	0
onelarge_wh	10	7	l	akAGaahl	10	28	28	10	10	38	0	0
onelarge_wh	10	7	n	akAGaahn	10	25	25	8	8	41	0	0
onelarge_wh	10	8	h	akAGaaih	10	34	34	21	21	40	0	0
onelarge_wh	10	8	l	akAGaail	10	42	42	27	27	42	0	0
onelarge_wh	10	8	n	akAGaain	10	27	27	11	11	42	0	0
onelarge_wh	10	9	h	akAGaajh	10	37	37	22	22	40	0	0
onelarge_wh	10	9	l	akAGaajl	10	32	32	18	18	41	0	0
onelarge_wh	10	9	n	akAGaajn	10	25	25	5	5	35	0	0
onelarge_wh	10	10	h	akAGaakh	10	37	37	26	26	45	0	0
onelarge_wh	10	10	l	akAGaakl	10	45	45	33	33	49	0	0
onelarge_wh	10	10	n	akAGaakn	10	37	37	19	19	38	0	0
sfs_noh	10	1	h	akAHaabh	10	38	38	27	27	47	0	0
sfs_noh	10	1	l	akAHaabl	10	37	37	27	27	45	0	0
sfs_noh	10	1	n	akAHaabn	10	37	37	27	27	45	0	0
sfs_noh	10	2	h	akAHaach	10	43	43	31	31	43	0	0
sfs_noh	10	2	l	akAHaacl	10	43	43	31	31	43	0	0
sfs_noh	10	2	n	akAHaacn	10	43	43	31	31	43	0	0
sfs_noh	10	3	h	akAHaadh	10	43	43	31	31	42	0	0
sfs_noh	10	3	l	akAHaadl	10	43	43	31	31	42	0	0
sfs_noh	10	3	n	akAHaadn	10	43	43	31	31	42	0	0
sfs_noh	10	4	h	akAHaaeh	10	38	38	28	28	45	0	0
sfs_noh	10	4	l	akAHaael	10	38	38	28	28	45	0	0
sfs_noh	10	4	n	akAHaaen	10	38	38	27	27	43	0	0
sfs_noh	10	5	h	akAHaafh	10	41	41	32	32	46	0	0
sfs_noh	10	5	l	akAHaafl	10	40	40	32	32	49	0	0
sfs_noh	10	5	n	akAHaafn	10	40	40	32	32	49	0	0
sfs_noh	10	6	h	akAHaagh	10	35	35	24	24	42	0	0
sfs_noh	10	6	l	akAHaagl	10	38	38	28	28	42	0	0
sfs_noh	10	6	n	akAHaagn	10	38	38	28	28	42	0	0
sfs_noh	10	7	h	akAHaahh	10	42	42	33	33	46	0	0
sfs_noh	10	7	l	akAHaahl	10	43	43	33	33	45	0	0
sfs_noh	10	7	n	akAHaahn	10	42	42	33	33	46	0	0
sfs_noh	10	8	h	akAHaaih	10	42	42	31	31	45	0	0
sfs_noh	10	8	l	akAHaail	10	38	38	27	27	42	0	0
sfs_noh	10	8	n	akAHaain	10	37	37	27	27	43	0	0
sfs_noh	10	9	h	akAHaajh	10	41	41	31	31	42	0	0
sfs_noh	10	9	l	akAHaajl	10	41	41	31	31	42	0	0
sfs_noh	10	9	n	akAHaajn	10	41	41	31	31	42	0	0
sfs_noh	10	10	h	akAHaakh	10	39	39	27	27	42	0	0
sfs_noh	10	10	l	akAHaakl	10	37	37	25	25	43	0	0
sfs_noh	10	10	n	akAHaakn	10	37	37	25	25	43	0	0
sfs_wh	10	1	h	akAIaabh	10	40	40	29	29	42	0	0
sfs_wh	10	1	l	akAIaabl	10	35	35	26	26	44	0	0
sfs_wh	10	1	n	akAIaabn	10	35	35	26	26	44	0	0
sfs_wh	10	2	h	akAIaach	10	40	40	29	29	43	0	0
sfs_wh	10	2	l	akAIaacl	10	40	40	28	28	42	0	0
sfs_wh	10	2	n	akAIaacn	10	39	39	28	28	45	0	0
sfs_wh	10	3	h	akAIaadh	10	40	40	29	29	43	0	0
sfs_wh	10	3	l	akAIaadl	10	40	40	29	29	43	0	0
sfs_wh	10	3	n	akAIaadn	10	40	40	29	29	43	0	0
sfs_wh	10	4	h	akAIaaeh	10	38	38	28	28	42	0	0
sfs_wh	10	4	l	akAIaael	10	40	40	30	30	44	0	0
sfs_wh	10	4	n	akAIaaen	10	40	40	30	30	44	0	0
sfs_wh	10	5	h	akAIaafh	10	39	39	29	29	42	0	0
sfs_wh	10	5	l	akAIaafl	10	33	33	22	22	44	0	0
sfs_wh	10	5	n	akAIaafn	10	36	36	26	26	44	0	0
sfs_wh	10	6	h	akAIaagh	10	39	39	27	27	43	0	0
sfs_wh	10	6	l	akAIaagl	10	41	41	28	28	43	0	0
sfs_wh	10	6	n	akAIaagn	10	40	40	28	28	44	0	0
sfs_wh	10	7	h	akAIaahh	10	40	40	31	31	44	0	0
sfs_wh	10	7	l	akAIaahl	10	38	38	29	29	43	0	0
sfs_wh	10	7	n	akAIaahn	10	38	38	29	29	43	0	0
sfs_wh	10	8	h	akAIaaih	10	39	39	28	28	43	0	0
sfs_wh	10	8	l	akAIaail	10	39	39	28	28	44	0	0
sfs_wh	10	8	n	akAIaain	10	39	39	27	27	42	0	0
sfs_wh	10	9	h	akAIaajh	10	40	40	29	29	42	0	0
sfs_wh	10	9	l	akAIaajl	10	39	39	29	29	44	0	0
sfs_wh	10	9	n	akAIaajn	10	39	39	29	29	43	0	0
sfs_wh	10	10	h	akAIaakh	10	41	41	31	31	44	0	0
sfs_wh	10	10	l	akAIaakl	10	41	41	29	29	43	0	0
sfs_wh	10	10	n	akAIaakn	10	42	42	31	31	45	0	0
slfsg_noh	10	1	h	akAJaabh	10	48	48	42	42	56	0	0
slfsg_noh	10	1	l	akAJaabl	10	33	33	27	27	56	0	0
slfsg_noh	10	1	n	akAJaabn	10	25	25	20	20	56	0	0
slfsg_noh	10	2	h	akAJaach	10	42	42	37	37	60	0	0
slfsg_noh	10	2	l	akAJaacl	10	32	32	26	26	57	0	0
slfsg_noh	10	2	n	akAJaacn	10	28	28	22	22	59	0	0
slfsg_noh	10	3	h	akAJaadh	10	39	39	34	34	57	0	0
slfsg_noh	10	3	l	akAJaadl	10	23	23	18	18	59	0	0
slfsg_noh	10	3	n	akAJaadn	10	21	21	17	17	55	0	0
slfsg_noh	10	4	h	akAJaaeh	10	31	31	28	28	58	0	0
slfsg_noh	10	4	l	akAJaael	10	31	31	28	28	59	0	0
slfsg_noh	10	4	n	akAJaaen	10	30	30	25	25	58	0	0
slfsg_noh	10	5	h	akAJaafh	10	45	45	40	40	56	0	0
slfsg_noh	10	5	l	akAJaafl	10	27	27	23	23	59	0	0
slfsg_noh	10	5	n	akAJaafn	10	17	17	10	10	55	0	0
slfsg_noh	10	6	h	akAJaagh	10	38	38	33	33	57	0	0
slfsg_noh	10	6	l	akAJaagl	10	31	31	24	24	56	0	0
slfsg_noh	10	6	n	akAJaagn	10	15	15	8	8	56	0	0
slfsg_noh	10	7	h	akAJaahh	10	42	42	36	36	57	0	0
slfsg_noh	10	7	l	akAJaahl	10	40	40	37	37	59	0	0
slfsg_noh	10	7	n	akAJaahn	10	18	18	12	12	59	0	0
slfsg_noh	10	8	h	akAJaaih	10	40	40	34	34	55	0	0
slfsg_noh	10	8	l	akAJaail	10	35	35	29	29	57	0	0
slfsg_noh	10	8	n	akAJaain	10	15	15	8	8	57	0	0
slfsg_noh	10	9	h	akAJaajh	10	39	39	34	34	57	0	0
slfsg_noh	10	9	l	akAJaajl	10	36	36	32	32	56	0	0
slfsg_noh	10	9	n	akAJaajn	10	36	36	33	33	60	0	0
slfsg_noh	10	10	h	akAJaakh	10	50	50	46	46	58	0	0
slfsg_noh	10	10	l	akAJaakl	10	43	43	38	38	60	0	0
slfsg_noh	10	10	n	akAJaakn	10	52	52	47	47	57	0	0
slfsg_wh	10	1	h	akAKaabh	10	46	46	41	41	60	0	0
slfsg_wh	10	1	l	akAKaabl	10	49	49	46	46	60	0	0
slfsg_wh	10	1	n	akAKaabn	10	38	38	32	32	58	0	0
slfsg_wh	10	2	h	akAKaach	10	42	42	36	36	56	0	0
slfsg_wh	10	2	l	akAKaacl	10	36	36	30	30	58	0	0
slfsg_wh	10	2	n	akAKaacn	10	41	41	36	36	57	0	0
slfsg_wh	10	3	h	akAKaadh	10	41	41	36	36	56	0	0
slfsg_wh	10	3	l	akAKaadl	10	39	39	35	35	58	0	0
slfsg_wh	10	3	n	akAKaadn	10	21	21	15	15	57	0	0
slfsg_wh	10	4	h	akAKaaeh	10	42	42	38	38	57	0	0
slfsg_wh	10	4	l	akAKaael	10	33	33	27	27	55	0	0
slfsg_wh	10	4	n	akAKaaen	10	31	31	25	25	56	0	0
slfsg_wh	10	5	h	akAKaafh	10	45	45	41	41	56	0	0
slfsg_wh	10	5	l	akAKaafl	10	41	41	35	35	57	0	0
slfsg_wh	10	5	n	akAKaafn	10	19	19	12	12	57	0	0
slfsg_wh	10	6	h	akAKaagh	10	44	44	38	38	56	0	0
slfsg_wh	10	6	l	akAKaagl	10	26	26	20	20	57	0	0
slfsg_wh	10	6	n	akAKaagn	10	24	24	20	20	56	0	0
slfsg_wh	10	7	h	akAKaahh	10	44	44	40	40	56	0	0
slfsg_wh	10	7	l	akAKaahl	10	52	52	46	46	60	0	0
slfsg_wh	10	7	n	akAKaahn	10	39	39	34	34	61	0	0
slfsg_wh	10	8	h	akAKaaih	10	42	42	37	37	56	0	0
slfsg_wh	10	8	l	akAKaail	10	31	31	26	26	57	0	0
slfsg_wh	10	8	n	akAKaain	10	25	25	21	21	62	0	0
slfsg_wh	10	9	h	akAKaajh	10	46	46	41	41	58	0	0
slfsg_wh	10	9	l	akAKaajl	10	40	40	36	36	59	0	0
slfsg_wh	10	9	n	akAKaajn	10	36	36	32	32	58	0	0
slfsg_wh	10	10	h	akAKaakh	10	49	49	44	44	59	0	0
slfsg_wh	10	10	l	akAKaakl	10	46	46	40	40	57	0	0
slfsg_wh	10	10	n	akAKaakn	10	33	33	26	26	55	0	0
allhalf	15	1	h	apABaabh	10	38	38	2	2	3	0	0
allhalf	15	1	l	apABaabl	10	38	38	2	2	3	0	0
allhalf	15	1	n	apABaabn	10	38	38	2	2	3	0	0
allhalf	15	2	h	apABaach	10	38	38	2	2	3	0	0
allhalf	15	2	l	apABaacl	10	38	38	2	2	3	0	0
allhalf	15	2	n	apABaacn	10	38	38	2	2	3	0	0
allhalf	15	3	h	apABaadh	10	38	38	2	2	3	0	0
allhalf	15	3	l	apABaadl	10	38	38	2	2	3	0	0
allhalf	15	3	n	apABaadn	10	38	38	2	2	3	0	0
allhalf	15	4	h	apABaaeh	10	39	39	5	5	7	0	0
allhalf	15	4	l	apABaael	10	38	38	2	2	3	0	0
allhalf	15	4	n	apABaaen	10	38	38	2	2	3	0	0
allhalf	15	5	h	apABaafh	10	38	38	2	2	3	0	0
allhalf	15	5	l	apABaafl	10	38	38	2	2	3	0	0
allhalf	15	5	n	apABaafn	10	38	38	2	2	3	0	0
allhalf	15	6	h	apABaagh	10	38	38	2	2	3	0	0
allhalf	15	6	l	apABaagl	10	38	38	2	2	3	0	0
allhalf	15	6	n	apABaagn	10	38	38	2	2	3	0	0
allhalf	15	7	h	apABaahh	10	38	38	2	2	3	0	0
allhalf	15	7	l	apABaahl	10	38	38	2	2	3	0	0
allhalf	15	7	n	apABaahn	10	38	38	2	2	3	0	0
allhalf	15	8	h	apABaaih	10	38	38	2	2	3	0	0
allhalf	15	8	l	apABaail	10	38	38	2	2	3	0	0
allhalf	15	8	n	apABaain	10	38	38	2	2	3	0	0
allhalf	15	9	h	apABaajh	10	38	38	2	2	3	0	0
allhalf	15	9	l	apABaajl	10	38	38	2	2	3	0	0
allhalf	15	9	n	apABaajn	10	38	38	2	2	3	0	0
allhalf	15	10	h	apABaakh	10	38	38	2	2	3	0	0
allhalf	15	10	l	apABaakl	10	38	38	2	2	3	0	0
allhalf	15	10	n	apABaakn	10	38	38	2	2	3	0	0
allpathalf	15	1	h	apACaabh	10	38	38	2	2	3	0	0
allpathalf	15	1	l	apACaabl	10	38	38	2	2	3	0	0
allpathalf	15	1	n	apACaabn	10	38	38	2	2	3	0	0
allpathalf	15	2	h	apACaach	10	38	38	2	2	3	0	0
allpathalf	15	2	l	apACaacl	10	38	38	2	2	3	0	0
allpathalf	15	2	n	apACaacn	10	38	38	2	2	3	0	0
allpathalf	15	3	h	apACaadh	10	38	38	2	2	3	0	0
allpathalf	15	3	l	apACaadl	10	38	38	2	2	3	0	0
allpathalf	15	3	n	apACaadn	10	38	38	2	2	3	0	0
allpathalf	15	4	h	apACaaeh	10	38	38	2	2	3	0	0
allpathalf	15	4	l	apACaael	10	38	38	2	2	3	0	0
allpathalf	15	4	n	apACaaen	10	38	38	2	2	3	0	0
allpathalf	15	5	h	apACaafh	10	38	38	2	2	3	0	0
allpathalf	15	5	l	apACaafl	10	38	38	2	2	3	0	0
allpathalf	15	5	n	apACaafn	10	38	38	2	2	3	0	0
allpathalf	15	6	h	apACaagh	10	38	38	2	2	3	0	0
allpathalf	15	6	l	apACaagl	10	38	38	2	2	3	0	0
allpathalf	15	6	n	apACaagn	10	38	38	2	2	3	0	0
allpathalf	15	7	h	apACaahh	10	38	38	2	2	3	0	0
allpathalf	15	7	l	apACaahl	10	38	38	2	2	3	0	0
allpathalf	15	7	n	apACaahn	10	38	38	2	2	3	0	0
allpathalf	15	8	h	apACaaih	10	38	38	2	2	3	0	0
allpathalf	15	8	l	apACaail	10	38	38	2	2	3	0	0
allpathalf	15	8	n	apACaain	10	38	38	2	2	3	0	0
allpathalf	15	9	h	apACaajh	10	38	38	2	2	3	0	0
allpathalf	15	9	l	apACaajl	10	38	38	2	2	3	0	0
allpathalf	15	9	n	apACaajn	10	38	38	2	2	3	0	0
allpathalf	15	10	h	apACaakh	10	38	38	2	2	3	0	0
allpathalf	15	10	l	apACaakl	10	38	38	2	2	3	0	0
allpathalf	15	10	n	apACaakn	10	38	38	2	2	3	0	0
nosibs	15	1	h	apAEaabh	10	38	38	2	2	3	0	0
nosibs	15	1	l	apAEaabl	10	38	38	2	2	3	0	0
nosibs	15	1	n	apAEaabn	10	38	38	2	2	3	0	0
nosibs	15	2	h	apAEaach	10	38	38	2	2	3	0	0
nosibs	15	2	l	apAEaacl	10	38	38	2	2	3	0	0
nosibs	15	2	n	apAEaacn	10	38	38	2	2	3	0	0
nosibs	15	3	h	apAEaadh	10	38	38	2	2	3	0	0
nosibs	15	3	l	apAEaadl	10	38	38	2	2	3	0	0
nosibs	15	3	n	apAEaadn	10	38	38	2	2	3	0	0
nosibs	15	4	h	apAEaaeh	10	38	38	2	2	3	0	0
nosibs	15	4	l	apAEaael	10	38	38	2	2	3	0	0
nosibs	15	4	n	apAEaaen	10	38	38	2	2	3	0	0
nosibs	15	5	h	apAEaafh	10	38	38	2	2	3	0	0
nosibs	15	5	l	apAEaafl	10	38	38	2	2	3	0	0
nosibs	15	5	n	apAEaafn	10	38	38	2	2	3	0	0
nosibs	15	6	h	apAEaagh	10	38	38	2	2	3	0	0
nosibs	15	6	l	apAEaagl	10	38	38	2	2	3	0	0
nosibs	15	6	n	apAEaagn	10	38	38	2	2	3	0	0
nosibs	15	7	h	apAEaahh	10	38	38	2	2	3	0	0
nosibs	15	7	l	apAEaahl	10	38	38	2	2	3	0	0
nosibs	15	7	n	apAEaahn	10	38	38	2	2	3	0	0
nosibs	15	8	h	apAEaaih	10	38	38	2	2	3	0	0
nosibs	15	8	l	apAEaail	10	38	38	2	2	3	0	0
nosibs	15	8	n	apAEaain	10	38	38	2	2	3	0	0
nosibs	15	9	h	apAEaajh	10	38	38	2	2	3	0	0
nosibs	15	9	l	apAEaajl	10	38	38	2	2	3	0	0
nosibs	15	9	n	apAEaajn	10	38	38	2	2	3	0	0
nosibs	15	10	h	apAEaakh	10	38	38	2	2	3	0	0
nosibs	15	10	l	apAEaakl	10	38	38	2	2	3	0	0
nosibs	15	10	n	apAEaakn	10	38	38	2	2	3	0	0
onelarge_noh	15	1	h	apAFaabh	10	36	36	20	20	31	0	0
onelarge_noh	15	1	l	apAFaabl	10	37	37	22	22	33	0	0
onelarge_noh	15	1	n	apAFaabn	10	23	23	1	1	31	0	0
onelarge_noh	15	2	h	apAFaach	10	36	36	25	25	32	0	0
onelarge_noh	15	2	l	apAFaacl	10	27	27	9	9	31	0	0
onelarge_noh	15	2	n	apAFaacn	10	25	25	6	6	34	0	0
onelarge_noh	15	3	h	apAFaadh	10	31	31	15	15	32	0	0
onelarge_noh	15	3	l	apAFaadl	10	25	25	5	5	31	0	0
onelarge_noh	15	3	n	apAFaadn	10	24	24	3	3	31	0	0
onelarge_noh	15	4	h	apAFaaeh	10	32	32	17	17	34	0	0
onelarge_noh	15	4	l	apAFaael	10	41	41	27	27	37	0	0
onelarge_noh	15	4	n	apAFaaen	10	30	30	14	14	35	0	0
onelarge_noh	15	5	h	apAFaafh	10	34	34	20	20	32	0	0
onelarge_noh	15	5	l	apAFaafl	10	26	26	7	7	31	0	0
onelarge_noh	15	5	n	apAFaafn	10	25	25	5	5	31	0	0
onelarge_noh	15	6	h	apAFaagh	10	37	37	20	20	35	0	0
onelarge_noh	15	6	l	apAFaagl	10	25	25	5	5	32	0	0
onelarge_noh	15	6	n	apAFaagn	10	23	23	1	1	31	0	0
onelarge_noh	15	7	h	apAFaahh	10	34	34	18	18	32	0	0
onelarge_noh	15	7	l	apAFaahl	10	30	30	15	15	36	0	0
onelarge_noh	15	7	n	apAFaahn	10	23	23	1	1	31	0	0
onelarge_noh	15	8	h	apAFaaih	10	35	35	17	17	33	0	0
onelarge_noh	15	8	l	apAFaail	10	26	26	8	8	35	0	0
onelarge_noh	15	8	n	apAFaain	10	23	23	1	1	31	0	0
onelarge_noh	15	9	h	apAFaajh	10	42	42	24	24	34	0	0
onelarge_noh	15	9	l	apAFaajl	10	27	27	10	10	34	0	0
onelarge_noh	15	9	n	apAFaajn	10	23	23	1	1	31	0	0
onelarge_noh	15	10	h	apAFaakh	10	33	33	18	18	31	0	0
onelarge_noh	15	10	l	apAFaakl	10	26	26	7	7	31	0	0
onelarge_noh	15	10	n	apAFaakn	10	23	23	1	1	31	0	0
onelarge_wh	15	1	h	apAGaabh	10	36	36	18	18	34	0	0
onelarge_wh	15	1	l	apAGaabl	10	33	33	19	19	36	0	0
onelarge_wh	15	1	n	apAGaabn	10	25	25	4	4	32	0	0
onelarge_wh	15	2	h	apAGaach	10	31	31	14	14	31	0	0
onelarge_wh	15	2	l	apAGaacl	10	25	25	5	5	31	0	0
onelarge_wh	15	2	n	apAGaacn	10	23	23	1	1	31	0	0
onelarge_wh	15	3	h	apAGaadh	10	33	33	18	18	36	0	0
onelarge_wh	15	3	l	apAGaadl	10	28	28	11	11	32	0	0
onelarge_wh	15	3	n	apAGaadn	10	23	23	1	1	31	0	0
onelarge_wh	15	4	h	apAGaaeh	10	31	31	18	18	33	0	0
onelarge_wh	15	4	l	apAGaael	10	31	31	13	13	37	0	0
onelarge_wh	15	4	n	apAGaaen	10	30	30	11	11	37	0	0
onelarge_wh	15	5	h	apAGaafh	10	30	30	13	13	35	0	0
onelarge_wh	15	5	l	apAGaafl	10	29	29	10	10	34	0	0
onelarge_wh	15	5	n	apAGaafn	10	28	28	8	8	34	0	0
onelarge_wh	15	6	h	apAGaagh	10	38	38	23	23	39	0	0
onelarge_wh	15	6	l	apAGaagl	10	32	32	15	15	39	0	0
onelarge_wh	15	6	n	apAGaagn	10	27	27	7	7	34	0	0
onelarge_wh	15	7	h	apAGaahh	10	36	36	22	22	36	0	0
onelarge_wh	15	7	l	apAGaahl	10	25	25	5	5	31	0	0
onelarge_wh	15	7	n	apAGaahn	10	23	23	1	1	31	0	0
onelarge_wh	15	8	h	apAGaaih	10	35	35	20	20	36	0	0
onelarge_wh	15	8	l	apAGaail	10	25	25	6	6	34	0	0
onelarge_wh	15	8	n	apAGaain	10	23	23	1	1	31	0	0
onelarge_wh	15	9	h	apAGaajh	10	40	40	24	24	35	0	0
onelarge_wh	15	9	l	apAGaajl	10	29	29	11	11	33	0	0
onelarge_wh	15	9	n	apAGaajn	10	27	27	7	7	33	0	0
onelarge_wh	15	10	h	apAGaakh	10	39	39	28	28	39	0	0
onelarge_wh	15	10	l	apAGaakl	10	32	32	17	17	38	0	0
onelarge_wh	15	10	n	apAGaakn	10	25	25	4	4	32	0	0
sfs_noh	15	1	h	apAHaabh	10	39	39	27	27	42	0	0
sfs_noh	15	1	l	apAHaabl	10	41	41	29	29	42	0	0
sfs_noh	15	1	n	apAHaabn	10	39	39	27	27	42	0	0
sfs_noh	15	2	h	apAHaach	10	38	38	29	29	46	0	0
sfs_noh	15	2	l	apAHaacl	10	38	38	29	29	46	0	0
sfs_noh	15	2	n	apAHaacn	10	38	38	29	29	46	0	0
sfs_noh	15	3	h	apAHaadh	10	40	40	32	32	44	0	0
sfs_noh	15	3	l	apAHaadl	10	40	40	32	32	44	0	0
sfs_noh	15	3	n	apAHaadn	10	40	40	32	32	44	0	0
sfs_noh	15	4	h	apAHaaeh	10	38	38	29	29	43	0	0
sfs_noh	15	4	l	apAHaael	10	37	37	24	24	44	0	0
sfs_noh	15	4	n	apAHaaen	10	36	36	23	23	43	0	0
sfs_noh	15	5	h	apAHaafh	10	38	38	29	29	46	0	0
sfs_noh	15	5	l	apAHaafl	10	37	37	28	28	46	0	0
sfs_noh	15	5	n	apAHaafn	10	37	37	28	28	46	0	0
sfs_noh	15	6	h	apAHaagh	10	42	42	31	31	44	0	0
sfs_noh	15	6	l	apAHaagl	10	42	42	31	31	44	0	0
sfs_noh	15	6	n	apAHaagn	10	42	42	31	31	44	0	0
sfs_noh	15	7	h	apAHaahh	10	40	40	29	29	43	0	0
sfs_noh	15	7	l	apAHaahl	10	40	40	29	29	43	0	0
sfs_noh	15	7	n	apAHaahn	10	40	40	29	29	43	0	0
sfs_noh	15	8	h	apAHaaih	10	39	39	28	28	42	0	0
sfs_noh	15	8	l	apAHaail	10	37	37	27	27	42	0	0
sfs_noh	15	8	n	apAHaain	10	36	36	27	27	43	0	0
sfs_noh	15	9	h	apAHaajh	10	40	40	29	29	43	0	0
sfs_noh	15	9	l	apAHaajl	10	39	39	28	28	44	0	0
sfs_noh	15	9	n	apAHaajn	10	39	39	28	28	44	0	0
sfs_noh	15	10	h	apAHaakh	10	40	40	31	31	44	0	0
sfs_noh	15	10	l	apAHaakl	10	38	38	28	28	42	0	0
sfs_noh	15	10	n	apAHaakn	10	38	38	28	28	42	0	0
sfs_wh	15	1	h	apAIaabh	10	41	41	31	31	44	0	0
sfs_wh	15	1	l	apAIaabl	10	42	42	32	32	45	0	0
sfs_wh	15	1	n	apAIaabn	10	42	42	32	32	45	0	0
sfs_wh	15	2	h	apAIaach	10	39	39	28	28	43	0	0
sfs_wh	15	2	l	apAIaacl	10	39	39	28	28	44	0	0
sfs_wh	15	2	n	apAIaacn	10	39	39	28	28	44	0	0
sfs_wh	15	3	h	apAIaadh	10	36	36	26	26	44	0	0
sfs_wh	15	3	l	apAIaadl	10	40	40	30	30	46	0	0
sfs_wh	15	3	n	apAIaadn	10	39	39	29	29	46	0	0
sfs_wh	15	4	h	apAIaaeh	10	41	41	31	31	43	0	0
sfs_wh	15	4	l	apAIaael	10	41	41	31	31	43	0	0
sfs_wh	15	4	n	apAIaaen	10	41	41	31	31	43	0	0
sfs_wh	15	5	h	apAIaafh	10	40	40	31	31	42	0	0
sfs_wh	15	5	l	apAIaafl	10	40	40	31	31	42	0	0
sfs_wh	15	5	n	apAIaafn	10	40	40	31	31	42	0	0
sfs_wh	15	6	h	apAIaagh	10	43	43	31	31	43	0	0
sfs_wh	15	6	l	apAIaagl	10	43	43	31	31	43	0	0
sfs_wh	15	6	n	apAIaagn	10	43	43	31	31	43	0	0
sfs_wh	15	7	h	apAIaahh	10	42	42	31	31	43	0	0
sfs_wh	15	7	l	apAIaahl	10	42	42	31	31	43	0	0
sfs_wh	15	7	n	apAIaahn	10	42	42	31	31	43	0	0
sfs_wh	15	8	h	apAIaaih	10	40	40	33	33	45	0	0
sfs_wh	15	8	l	apAIaail	10	40	40	33	33	45	0	0
sfs_wh	15	8	n	apAIaain	10	40	40	33	33	45	0	0
sfs_wh	15	9	h	apAIaajh	10	40	40	31	31	43	0	0
sfs_wh	15	9	l	apAIaajl	10	40	40	31	31	43	0	0
sfs_wh	15	9	n	apAIaajn	10	40	40	31	31	43	0	0
sfs_wh	15	10	h	apAIaakh	10	41	41	29	29	42	0	0
sfs_wh	15	10	l	apAIaakl	10	38	38	27	27	45	0	0
sfs_wh	15	10	n	apAIaakn	10	38	38	27	27	45	0	0
slfsg_noh	15	1	h	apAJaabh	10	51	51	47	47	56	0	0
slfsg_noh	15	1	l	apAJaabl	10	47	47	42	42	56	0	0
slfsg_noh	15	1	n	apAJaabn	10	42	42	37	37	57	0	0
slfsg_noh	15	2	h	apAJaach	10	46	46	41	41	57	0	0
slfsg_noh	15	2	l	apAJaacl	10	28	28	24	24	57	0	0
slfsg_noh	15	2	n	apAJaacn	10	29	29	23	23	57	0	0
slfsg_noh	15	3	h	apAJaadh	10	45	45	40	40	55	0	0
slfsg_noh	15	3	l	apAJaadl	10	24	24	17	17	56	0	0
slfsg_noh	15	3	n	apAJaadn	10	28	28	22	22	55	0	0
slfsg_noh	15	4	h	apAJaaeh	10	44	44	38	38	56	0	0
slfsg_noh	15	4	l	apAJaael	10	33	33	26	26	55	0	0
slfsg_noh	15	4	n	apAJaaen	10	28	28	22	22	56	0	0
slfsg_noh	15	5	h	apAJaafh	10	35	35	30	30	57	0	0
slfsg_noh	15	5	l	apAJaafl	10	26	26	19	19	56	0	0
slfsg_noh	15	5	n	apAJaafn	10	20	20	16	16	57	0	0
slfsg_noh	15	6	h	apAJaagh	10	36	36	31	31	58	0	0
slfsg_noh	15	6	l	apAJaagl	10	37	37	33	33	59	0	0
slfsg_noh	15	6	n	apAJaagn	10	19	19	13	13	58	0	0
slfsg_noh	15	7	h	apAJaahh	10	45	45	41	41	59	0	0
slfsg_noh	15	7	l	apAJaahl	10	39	39	36	36	61	0	0
slfsg_noh	15	7	n	apAJaahn	10	17	17	10	10	56	0	0
slfsg_noh	15	8	h	apAJaaih	10	39	39	33	33	55	0	0
slfsg_noh	15	8	l	apAJaail	10	20	20	15	15	57	0	0
slfsg_noh	15	8	n	apAJaain	10	22	22	14	14	56	0	0
slfsg_noh	15	9	h	apAJaajh	10	42	42	36	36	55	0	0
slfsg_noh	15	9	l	apAJaajl	10	40	40	35	35	57	0	0
slfsg_noh	15	9	n	apAJaajn	10	24	24	18	18	55	0	0
slfsg_noh	15	10	h	apAJaakh	10	43	43	39	39	57	0	0
slfsg_noh	15	10	l	apAJaakl	10	37	37	32	32	56	0	0
slfsg_noh	15	10	n	apAJaakn	10	36	36	31	31	55	0	0
slfsg_wh	15	1	h	apAKaabh	10	49	49	44	44	59	0	0
slfsg_wh	15	1	l	apAKaabl	10	39	39	34	34	57	0	0
