Scenario	NumAlleles	Number	GenoError	Code	NumLoc	gtyp.err.assumption	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Minutes
allpathalf	15	3	h	apACaadh	5	d0m0	19	19	NA	NA	0	0	0	2.48333
allpathalf	15	3	l	apACaadl	5	d0m0	11	11	2	2	3	0	0	3.06667
allpathalf	15	3	n	apACaadn	5	d0m0	12	12	2	2	3	0	0	3.10000
allpathalf	15	4	h	apACaaeh	5	d0m0	18	18	4	4	6	0	0	2.36667
allpathalf	15	4	l	apACaael	5	d0m0	13	13	NA	NA	0	0	0	2.85000
allpathalf	15	4	n	apACaaen	5	d0m0	11	11	NA	NA	0	0	0	2.85000
allpathalf	15	5	h	apACaafh	5	d0m0	16	16	2	2	3	0	0	2.90000
allpathalf	15	5	l	apACaafl	5	d0m0	15	15	2	2	3	0	0	3.08333
allpathalf	15	5	n	apACaafn	5	d0m0	15	15	2	2	3	0	0	2.76667
nosibs	15	1	h	apAEaabh	5	d0m0	17	17	NA	NA	0	0	0	2.45000
nosibs	15	1	l	apAEaabl	5	d0m0	11	11	NA	NA	0	0	0	2.53333
nosibs	15	1	n	apAEaabn	5	d0m0	17	17	2	2	3	0	0	2.58333
nosibs	15	2	h	apAEaach	5	d0m0	13	13	NA	NA	0	0	0	2.66667
nosibs	15	2	l	apAEaacl	5	d0m0	16	16	NA	NA	0	0	0	2.26667
nosibs	15	2	n	apAEaacn	5	d0m0	17	17	2	2	3	0	0	2.35000
nosibs	15	3	h	apAEaadh	5	d0m0	12	12	NA	NA	0	0	0	2.48333
nosibs	15	3	l	apAEaadl	5	d0m0	15	15	2	2	3	0	0	2.45000
nosibs	15	3	n	apAEaadn	5	d0m0	15	15	2	2	3	0	0	2.80000
nosibs	15	4	h	apAEaaeh	5	d0m0	17	17	4	4	6	0	0	2.23333
nosibs	15	4	l	apAEaael	5	d0m0	15	15	NA	NA	0	0	0	2.70000
nosibs	15	4	n	apAEaaen	5	d0m0	19	19	4	4	6	0	0	2.33333
nosibs	15	5	h	apAEaafh	5	d0m0	12	12	NA	NA	0	0	0	2.58333
nosibs	15	5	l	apAEaafl	5	d0m0	13	13	NA	NA	0	0	0	2.66667
nosibs	15	5	n	apAEaafn	5	d0m0	14	14	NA	NA	0	0	0	2.45000
onelarge_noh	15	1	h	apAFaabh	5	d0m0	25	25	18	18	30	0	0	2.40000
onelarge_noh	15	1	l	apAFaabl	5	d0m0	17	17	9	9	31	0	0	3.10000
onelarge_noh	15	1	n	apAFaabn	5	d0m0	8	8	0	0	30	0	0	3.06667
onelarge_noh	15	2	h	apAFaach	5	d0m0	21	21	17	17	30	0	0	2.73333
onelarge_noh	15	2	l	apAFaacl	5	d0m0	14	14	9	9	30	0	0	2.95000
onelarge_noh	15	2	n	apAFaacn	5	d0m0	4	4	0	0	30	0	0	3.31667
onelarge_noh	15	3	h	apAFaadh	5	d0m0	20	20	10	10	30	0	0	2.85000
onelarge_noh	15	3	l	apAFaadl	5	d0m0	26	26	15	15	30	0	0	3.20000
onelarge_noh	15	3	n	apAFaadn	5	d0m0	12	12	0	0	30	0	0	3.48333
onelarge_noh	15	4	h	apAFaaeh	5	d0m0	20	20	14	14	30	0	0	3.05000
onelarge_noh	15	4	l	apAFaael	5	d0m0	21	21	15	15	30	0	0	2.76667
onelarge_noh	15	4	n	apAFaaen	5	d0m0	6	6	0	0	30	0	0	2.83333
onelarge_noh	15	5	h	apAFaafh	5	d0m0	17	17	10	10	30	0	0	2.66667
onelarge_noh	15	5	l	apAFaafl	5	d0m0	9	9	0	0	30	0	0	3.50000
onelarge_noh	15	5	n	apAFaafn	5	d0m0	11	11	0	0	30	0	0	3.05000
onelarge_wh	15	1	h	apAGaabh	5	d0m0	37	37	25	25	30	0	0	4.31667
onelarge_wh	15	1	l	apAGaabl	5	d0m0	33	33	22	22	35	0	0	3.96667
onelarge_wh	15	1	n	apAGaabn	5	d0m0	30	30	19	19	36	0	0	4.50000
onelarge_wh	15	2	h	apAGaach	5	d0m0	35	35	27	27	39	0	0	3.68333
onelarge_wh	15	2	l	apAGaacl	5	d0m0	28	28	18	18	33	0	0	3.66667
onelarge_wh	15	2	n	apAGaacn	5	d0m0	29	29	18	18	33	0	0	5.06667
onelarge_wh	15	3	h	apAGaadh	5	d0m0	35	35	25	25	42	0	0	3.86667
onelarge_wh	15	3	l	apAGaadl	5	d0m0	35	35	23	23	39	0	0	3.88333
onelarge_wh	15	3	n	apAGaadn	5	d0m0	36	36	26	26	42	0	0	5.51667
onelarge_wh	15	4	h	apAGaaeh	5	d0m0	37	37	31	31	41	0	0	3.73333
onelarge_wh	15	4	l	apAGaael	5	d0m0	36	36	24	24	36	0	0	5.38333
onelarge_wh	15	4	n	apAGaaen	5	d0m0	30	30	19	19	39	0	0	4.31667
onelarge_wh	15	5	h	apAGaafh	5	d0m0	33	33	22	22	34	0	0	4.46667
onelarge_wh	15	5	l	apAGaafl	5	d0m0	23	23	15	15	35	0	0	3.70000
onelarge_wh	15	5	n	apAGaafn	5	d0m0	25	25	15	15	34	0	0	3.58333
sfs_noh	15	1	h	apAHaabh	5	d0m0	11	11	6	6	42	0	0	2.28333
sfs_noh	15	1	l	apAHaabl	5	d0m0	12	12	4	4	42	0	0	2.36667
sfs_noh	15	1	n	apAHaabn	5	d0m0	6	6	0	0	42	0	0	2.56667
sfs_noh	15	2	h	apAHaach	5	d0m0	11	11	7	7	42	0	0	2.15000
sfs_noh	15	2	l	apAHaacl	5	d0m0	14	14	8	8	42	0	0	2.16667
sfs_noh	15	2	n	apAHaacn	5	d0m0	5	5	1	1	42	0	0	2.25000
sfs_noh	15	3	h	apAHaadh	5	d0m0	10	10	8	8	45	0	0	2.15000
sfs_noh	15	3	l	apAHaadl	5	d0m0	7	7	5	5	42	0	0	2.13333
sfs_noh	15	3	n	apAHaadn	5	d0m0	6	6	4	4	45	0	0	2.16667
sfs_noh	15	4	h	apAHaaeh	5	d0m0	11	11	1	1	42	0	0	2.38333
sfs_noh	15	4	l	apAHaael	5	d0m0	8	8	0	0	42	0	0	2.26667
sfs_noh	15	4	n	apAHaaen	5	d0m0	9	9	0	0	42	0	0	2.31667
sfs_noh	15	5	h	apAHaafh	5	d0m0	16	16	11	11	42	0	0	2.33333
sfs_noh	15	5	l	apAHaafl	5	d0m0	10	10	5	5	45	0	0	2.41667
sfs_noh	15	5	n	apAHaafn	5	d0m0	8	8	3	3	42	0	0	2.20000
sfs_wh	15	1	h	apAIaabh	5	d0m0	9	9	7	7	42	0	0	2.13333
sfs_wh	15	1	l	apAIaabl	5	d0m0	4	4	2	2	42	0	0	2.40000
sfs_wh	15	1	n	apAIaabn	5	d0m0	3	3	0	0	42	0	0	2.50000
sfs_wh	15	2	h	apAIaach	5	d0m0	18	18	14	14	44	0	0	2.66667
sfs_wh	15	2	l	apAIaacl	5	d0m0	8	8	5	5	42	0	0	2.96667
sfs_wh	15	2	n	apAIaacn	5	d0m0	5	5	2	2	42	0	0	2.43333
sfs_wh	15	3	h	apAIaadh	5	d0m0	16	16	14	14	42	0	0	2.13333
sfs_wh	15	3	l	apAIaadl	5	d0m0	9	9	6	6	42	0	0	2.43333
sfs_wh	15	3	n	apAIaadn	5	d0m0	4	4	1	1	42	0	0	2.83333
sfs_wh	15	4	h	apAIaaeh	5	d0m0	17	17	10	10	42	0	0	2.58333
sfs_wh	15	4	l	apAIaael	5	d0m0	8	8	4	4	42	0	0	2.38333
sfs_wh	15	4	n	apAIaaen	5	d0m0	5	5	1	1	42	0	0	2.50000
sfs_wh	15	5	h	apAIaafh	5	d0m0	10	10	4	4	42	0	0	2.35000
sfs_wh	15	5	l	apAIaafl	5	d0m0	9	9	6	6	45	0	0	2.31667
sfs_wh	15	5	n	apAIaafn	5	d0m0	7	7	3	3	42	0	0	2.28333
slfsg_noh	15	1	h	apAJaabh	5	d0m0	12	12	8	8	55	0	0	2.51667
slfsg_noh	15	1	l	apAJaabl	5	d0m0	7	7	3	3	55	0	0	2.38333
slfsg_noh	15	1	n	apAJaabn	5	d0m0	4	4	0	0	55	0	0	2.91667
slfsg_noh	15	2	h	apAJaach	5	d0m0	23	23	20	20	55	0	0	2.21667
slfsg_noh	15	2	l	apAJaacl	5	d0m0	11	11	8	8	55	0	0	2.31667
slfsg_noh	15	2	n	apAJaacn	5	d0m0	3	3	0	0	55	0	0	2.46667
slfsg_noh	15	3	h	apAJaadh	5	d0m0	17	17	14	14	55	0	0	2.70000
slfsg_noh	15	3	l	apAJaadl	5	d0m0	14	14	12	12	55	0	0	2.73333
slfsg_noh	15	3	n	apAJaadn	5	d0m0	2	2	0	0	55	0	0	2.50000
slfsg_noh	15	4	h	apAJaaeh	5	d0m0	24	24	22	22	55	0	0	2.55000
slfsg_noh	15	4	l	apAJaael	5	d0m0	7	7	6	6	55	0	0	2.26667
slfsg_noh	15	4	n	apAJaaen	5	d0m0	3	3	2	2	55	0	0	2.81667
slfsg_noh	15	5	h	apAJaafh	5	d0m0	26	26	23	23	55	0	0	2.53333
slfsg_noh	15	5	l	apAJaafl	5	d0m0	11	11	7	7	55	0	0	2.51667
slfsg_noh	15	5	n	apAJaafn	5	d0m0	3	3	0	0	55	0	0	2.21667
slfsg_wh	15	1	h	apAKaabh	5	d0m0	27	27	24	24	55	0	0	2.70000
slfsg_wh	15	1	l	apAKaabl	5	d0m0	6	6	3	3	55	0	0	2.90000
slfsg_wh	15	1	n	apAKaabn	5	d0m0	3	3	0	0	55	0	0	3.43333
slfsg_wh	15	2	h	apAKaach	5	d0m0	32	32	29	29	58	0	0	2.38333
slfsg_wh	15	2	l	apAKaacl	5	d0m0	15	15	12	12	58	0	0	3.26667
slfsg_wh	15	2	n	apAKaacn	5	d0m0	4	4	1	1	58	0	0	2.58333
slfsg_wh	15	3	h	apAKaadh	5	d0m0	32	32	28	28	55	0	0	2.33333
slfsg_wh	15	3	l	apAKaadl	5	d0m0	22	22	17	17	55	0	0	2.93333
slfsg_wh	15	3	n	apAKaadn	5	d0m0	5	5	2	2	58	0	0	2.33333
slfsg_wh	15	4	h	apAKaaeh	5	d0m0	34	34	33	33	55	0	0	2.66667
slfsg_wh	15	4	l	apAKaael	5	d0m0	9	9	7	7	55	0	0	3.18333
slfsg_wh	15	4	n	apAKaaen	5	d0m0	1	1	0	0	55	0	0	2.96667
slfsg_wh	15	5	h	apAKaafh	5	d0m0	19	19	16	16	55	0	0	2.81667
slfsg_wh	15	5	l	apAKaafl	5	d0m0	10	10	7	7	55	0	0	2.73333
slfsg_wh	15	5	n	apAKaafn	5	d0m0	2	2	0	0	55	0	0	2.75000
allhalf	20	1	h	auABaabh	5	d0m0	19	19	2	2	3	0	0	2.50000
allhalf	20	1	l	auABaabl	5	d0m0	20	20	2	2	3	0	0	2.60000
allhalf	20	1	n	auABaabn	5	d0m0	19	19	2	2	3	0	0	2.45000
allhalf	20	2	h	auABaach	5	d0m0	21	21	4	4	6	0	0	2.41667
allhalf	20	2	l	auABaacl	5	d0m0	14	14	NA	NA	0	0	0	2.65000
allhalf	20	2	n	auABaacn	5	d0m0	17	17	2	2	3	0	0	2.61667
allhalf	20	3	h	auABaadh	5	d0m0	17	17	2	2	3	0	0	2.88333
allhalf	20	3	l	auABaadl	5	d0m0	24	24	8	8	12	0	0	2.43333
allhalf	20	3	n	auABaadn	5	d0m0	25	25	6	6	9	0	0	2.53333
allhalf	20	4	h	auABaaeh	5	d0m0	20	20	4	4	6	0	0	2.30000
allhalf	20	4	l	auABaael	5	d0m0	19	19	4	4	6	0	0	2.15000
allhalf	20	4	n	auABaaen	5	d0m0	21	21	4	4	6	0	0	2.23333
allhalf	20	5	h	auABaafh	5	d0m0	15	15	4	4	6	0	0	2.88333
allhalf	20	5	l	auABaafl	5	d0m0	17	17	2	2	3	0	0	2.31667
allhalf	20	5	n	auABaafn	5	d0m0	16	16	4	4	6	0	0	2.68333
allpathalf	20	1	h	auACaabh	5	d0m0	11	11	NA	NA	0	0	0	2.78333
allpathalf	20	1	l	auACaabl	5	d0m0	12	12	2	2	3	0	0	2.68333
allpathalf	20	1	n	auACaabn	5	d0m0	12	12	NA	NA	0	0	0	3.11667
allpathalf	20	2	h	auACaach	5	d0m0	7	7	NA	NA	0	0	0	2.55000
allpathalf	20	2	l	auACaacl	5	d0m0	11	11	2	2	3	0	0	2.81667
allpathalf	20	2	n	auACaacn	5	d0m0	11	11	NA	NA	0	0	0	2.43333
allpathalf	20	3	h	auACaadh	5	d0m0	15	15	NA	NA	0	0	0	2.31667
allpathalf	20	3	l	auACaadl	5	d0m0	13	13	NA	NA	0	0	0	2.26667
allpathalf	20	3	n	auACaadn	5	d0m0	12	12	NA	NA	0	0	0	2.66667
allpathalf	20	4	h	auACaaeh	5	d0m0	16	16	NA	NA	0	0	0	2.45000
allpathalf	20	4	l	auACaael	5	d0m0	17	17	4	4	6	0	0	2.73333
allpathalf	20	4	n	auACaaen	5	d0m0	10	10	NA	NA	0	0	0	3.03333
allpathalf	20	5	h	auACaafh	5	d0m0	6	6	NA	NA	0	0	0	2.46667
allpathalf	20	5	l	auACaafl	5	d0m0	7	7	NA	NA	0	0	0	2.65000
allpathalf	20	5	n	auACaafn	5	d0m0	7	7	NA	NA	0	0	0	2.95000
nosibs	20	1	h	auAEaabh	5	d0m0	9	9	NA	NA	0	0	0	2.15000
nosibs	20	1	l	auAEaabl	5	d0m0	12	12	NA	NA	0	0	0	2.28333
nosibs	20	1	n	auAEaabn	5	d0m0	7	7	NA	NA	0	0	0	2.20000
nosibs	20	2	h	auAEaach	5	d0m0	8	8	2	2	3	0	0	2.18333
nosibs	20	2	l	auAEaacl	5	d0m0	14	14	2	2	3	0	0	1.96667
nosibs	20	2	n	auAEaacn	5	d0m0	13	13	2	2	3	0	0	1.90000
nosibs	20	3	h	auAEaadh	5	d0m0	4	4	NA	NA	0	0	0	2.00000
nosibs	20	3	l	auAEaadl	5	d0m0	5	5	NA	NA	0	0	0	2.38333
nosibs	20	3	n	auAEaadn	5	d0m0	6	6	NA	NA	0	0	0	2.41667
nosibs	20	4	h	auAEaaeh	5	d0m0	6	6	NA	NA	0	0	0	2.35000
nosibs	20	4	l	auAEaael	5	d0m0	12	12	NA	NA	0	0	0	2.16667
nosibs	20	4	n	auAEaaen	5	d0m0	9	9	NA	NA	0	0	0	2.06667
nosibs	20	5	h	auAEaafh	5	d0m0	9	9	NA	NA	0	0	0	2.23333
nosibs	20	5	l	auAEaafl	5	d0m0	14	14	NA	NA	0	0	0	2.08333
nosibs	20	5	n	auAEaafn	5	d0m0	13	13	NA	NA	0	0	0	2.11667
onelarge_noh	20	1	h	auAFaabh	5	d0m0	19	19	14	14	30	0	0	3.06667
onelarge_noh	20	1	l	auAFaabl	5	d0m0	16	16	13	13	33	0	0	2.55000
onelarge_noh	20	1	n	auAFaabn	5	d0m0	7	7	2	2	33	0	0	3.35000
onelarge_noh	20	2	h	auAFaach	5	d0m0	15	15	12	12	30	0	0	2.13333
onelarge_noh	20	2	l	auAFaacl	5	d0m0	15	15	10	10	30	0	0	2.83333
onelarge_noh	20	2	n	auAFaacn	5	d0m0	4	4	0	0	30	0	0	2.46667
onelarge_noh	20	3	h	auAFaadh	5	d0m0	24	24	18	18	30	0	0	2.85000
onelarge_noh	20	3	l	auAFaadl	5	d0m0	15	15	9	9	30	0	0	3.05000
onelarge_noh	20	3	n	auAFaadn	5	d0m0	5	5	0	0	30	0	0	2.86667
onelarge_noh	20	4	h	auAFaaeh	5	d0m0	14	14	6	6	30	0	0	2.43333
onelarge_noh	20	4	l	auAFaael	5	d0m0	10	10	5	5	30	0	0	2.60000
onelarge_noh	20	4	n	auAFaaen	5	d0m0	5	5	0	0	30	0	0	2.60000
onelarge_noh	20	5	h	auAFaafh	5	d0m0	15	15	12	12	30	0	0	2.55000
onelarge_noh	20	5	l	auAFaafl	5	d0m0	20	20	15	15	30	0	0	2.33333
onelarge_noh	20	5	n	auAFaafn	5	d0m0	4	4	0	0	30	0	0	2.56667
onelarge_wh	20	1	h	auAGaabh	5	d0m0	31	31	21	21	30	0	0	3.96667
onelarge_wh	20	1	l	auAGaabl	5	d0m0	27	27	19	19	30	0	0	3.86667
onelarge_wh	20	1	n	auAGaabn	5	d0m0	26	26	18	18	30	0	0	4.35000
onelarge_wh	20	2	h	auAGaach	5	d0m0	28	28	17	17	33	0	0	3.73333
onelarge_wh	20	2	l	auAGaacl	5	d0m0	37	37	21	21	30	0	0	3.76667
onelarge_wh	20	2	n	auAGaacn	5	d0m0	31	31	19	19	33	0	0	3.88333
onelarge_wh	20	3	h	auAGaadh	5	d0m0	28	28	20	20	30	0	0	3.60000
onelarge_wh	20	3	l	auAGaadl	5	d0m0	30	30	20	20	30	0	0	5.28333
onelarge_wh	20	3	n	auAGaadn	5	d0m0	26	26	15	15	30	0	0	4.20000
onelarge_wh	20	4	h	auAGaaeh	5	d0m0	31	31	23	23	33	0	0	3.88333
onelarge_wh	20	4	l	auAGaael	5	d0m0	32	32	22	22	30	0	0	3.81667
onelarge_wh	20	4	n	auAGaaen	5	d0m0	30	30	18	18	30	0	0	4.56667
onelarge_wh	20	5	h	auAGaafh	5	d0m0	33	33	24	24	33	0	0	3.13333
onelarge_wh	20	5	l	auAGaafl	5	d0m0	33	33	20	20	30	0	0	3.51667
onelarge_wh	20	5	n	auAGaafn	5	d0m0	27	27	15	15	33	0	0	4.90000
sfs_noh	20	1	h	auAHaabh	5	d0m0	18	18	13	13	42	0	0	2.28333
sfs_noh	20	1	l	auAHaabl	5	d0m0	9	9	4	4	42	0	0	2.60000
sfs_noh	20	1	n	auAHaabn	5	d0m0	6	6	1	1	42	0	0	2.36667
sfs_noh	20	2	h	auAHaach	5	d0m0	14	14	11	11	42	0	0	2.21667
sfs_noh	20	2	l	auAHaacl	5	d0m0	4	4	3	3	42	0	0	2.10000
sfs_noh	20	2	n	auAHaacn	5	d0m0	1	1	0	0	42	0	0	2.31667
sfs_noh	20	3	h	auAHaadh	5	d0m0	12	12	10	10	42	0	0	2.06667
sfs_noh	20	3	l	auAHaadl	5	d0m0	6	6	4	4	42	0	0	2.30000
sfs_noh	20	3	n	auAHaadn	5	d0m0	2	2	0	0	42	0	0	2.68333
sfs_noh	20	4	h	auAHaaeh	5	d0m0	16	16	9	9	42	0	0	2.38333
sfs_noh	20	4	l	auAHaael	5	d0m0	11	11	6	6	42	0	0	2.33333
sfs_noh	20	4	n	auAHaaen	5	d0m0	8	8	3	3	42	0	0	2.16667
sfs_noh	20	5	h	auAHaafh	5	d0m0	15	15	10	10	43	0	0	2.11667
sfs_noh	20	5	l	auAHaafl	5	d0m0	8	8	4	4	42	0	0	2.38333
sfs_noh	20	5	n	auAHaafn	5	d0m0	6	6	2	2	43	0	0	2.38333
sfs_wh	20	1	h	auAIaabh	5	d0m0	16	16	9	9	42	0	0	2.40000
sfs_wh	20	1	l	auAIaabl	5	d0m0	10	10	6	6	42	0	0	2.45000
sfs_wh	20	1	n	auAIaabn	5	d0m0	4	4	1	1	42	0	0	2.66667
sfs_wh	20	2	h	auAIaach	5	d0m0	11	11	8	8	42	0	0	2.31667
sfs_wh	20	2	l	auAIaacl	5	d0m0	6	6	3	3	42	0	0	2.31667
sfs_wh	20	2	n	auAIaacn	5	d0m0	3	3	0	0	42	0	0	2.13333
sfs_wh	20	3	h	auAIaadh	5	d0m0	16	16	12	12	47	0	0	2.08333
sfs_wh	20	3	l	auAIaadl	5	d0m0	8	8	5	5	42	0	0	2.35000
sfs_wh	20	3	n	auAIaadn	5	d0m0	5	5	1	1	42	0	0	1.98333
sfs_wh	20	4	h	auAIaaeh	5	d0m0	9	9	4	4	42	0	0	2.25000
sfs_wh	20	4	l	auAIaael	5	d0m0	9	9	6	6	42	0	0	2.00000
sfs_wh	20	4	n	auAIaaen	5	d0m0	3	3	1	1	45	0	0	1.95000
sfs_wh	20	5	h	auAIaafh	5	d0m0	19	19	15	15	45	0	0	1.90000
sfs_wh	20	5	l	auAIaafl	5	d0m0	11	11	8	8	45	0	0	2.25000
sfs_wh	20	5	n	auAIaafn	5	d0m0	4	4	3	3	42	0	0	2.55000
slfsg_noh	20	1	h	auAJaabh	5	d0m0	15	15	12	12	55	0	0	1.98333
slfsg_noh	20	1	l	auAJaabl	5	d0m0	13	13	9	9	55	0	0	2.18333
slfsg_noh	20	1	n	auAJaabn	5	d0m0	3	3	0	0	55	0	0	2.01667
slfsg_noh	20	2	h	auAJaach	5	d0m0	22	22	20	20	55	0	0	2.06667
slfsg_noh	20	2	l	auAJaacl	5	d0m0	11	11	10	10	55	0	0	2.41667
slfsg_noh	20	2	n	auAJaacn	5	d0m0	1	1	0	0	55	0	0	2.25000
slfsg_noh	20	3	h	auAJaadh	5	d0m0	27	27	24	24	55	0	0	2.38333
slfsg_noh	20	3	l	auAJaadl	5	d0m0	3	3	2	2	55	0	0	2.50000
slfsg_noh	20	3	n	auAJaadn	5	d0m0	1	1	0	0	55	0	0	2.33333
slfsg_noh	20	4	h	auAJaaeh	5	d0m0	28	28	23	23	55	0	0	2.46667
slfsg_noh	20	4	l	auAJaael	5	d0m0	18	18	15	15	55	0	0	2.45000
slfsg_noh	20	4	n	auAJaaen	5	d0m0	3	3	0	0	55	0	0	2.13333
slfsg_noh	20	5	h	auAJaafh	5	d0m0	24	24	22	22	55	0	0	2.38333
slfsg_noh	20	5	l	auAJaafl	5	d0m0	14	14	13	13	55	0	0	2.81667
slfsg_noh	20	5	n	auAJaafn	5	d0m0	1	1	0	0	55	0	0	2.26667
slfsg_wh	20	1	h	auAKaabh	5	d0m0	22	22	20	20	55	0	0	2.33333
slfsg_wh	20	1	l	auAKaabl	5	d0m0	10	10	10	10	55	0	0	2.78333
slfsg_wh	20	1	n	auAKaabn	5	d0m0	1	1	0	0	55	0	0	2.98333
slfsg_wh	20	2	h	auAKaach	5	d0m0	21	21	21	21	55	0	0	2.13333
slfsg_wh	20	2	l	auAKaacl	5	d0m0	11	11	11	11	55	0	0	2.20000
slfsg_wh	20	2	n	auAKaacn	5	d0m0	0	0	0	0	55	0	0	2.70000
slfsg_wh	20	3	h	auAKaadh	5	d0m0	27	27	23	23	55	0	0	2.31667
slfsg_wh	20	3	l	auAKaadl	5	d0m0	7	7	4	4	55	0	0	2.81667
slfsg_wh	20	3	n	auAKaadn	5	d0m0	3	3	0	0	55	0	0	2.60000
slfsg_wh	20	4	h	auAKaaeh	5	d0m0	27	27	25	25	55	0	0	2.21667
slfsg_wh	20	4	l	auAKaael	5	d0m0	10	10	10	10	58	0	0	2.73333
slfsg_wh	20	4	n	auAKaaen	5	d0m0	0	0	0	0	55	0	0	2.83333
slfsg_wh	20	5	h	auAKaafh	5	d0m0	28	28	24	24	55	0	0	2.36667
slfsg_wh	20	5	l	auAKaafl	5	d0m0	12	12	9	9	55	0	0	2.65000
slfsg_wh	20	5	n	auAKaafn	5	d0m0	3	3	0	0	55	0	0	2.58333
allhalf	25	1	h	azABaabh	5	d0m0	11	11	NA	NA	0	0	0	2.48333
allhalf	25	1	l	azABaabl	5	d0m0	12	12	NA	NA	0	0	0	2.33333
allhalf	25	1	n	azABaabn	5	d0m0	11	11	NA	NA	0	0	0	2.25000
allhalf	25	2	h	azABaach	5	d0m0	14	14	2	2	3	0	0	2.28333
allhalf	25	2	l	azABaacl	5	d0m0	9	9	NA	NA	0	0	0	2.66667
allhalf	25	2	n	azABaacn	5	d0m0	10	10	NA	NA	0	0	0	2.61667
allhalf	25	3	h	azABaadh	5	d0m0	17	17	2	2	3	0	0	2.50000
allhalf	25	3	l	azABaadl	5	d0m0	13	13	2	2	3	0	0	2.70000
allhalf	25	3	n	azABaadn	5	d0m0	7	7	2	2	3	0	0	2.81667
allhalf	25	4	h	azABaaeh	5	d0m0	10	10	NA	NA	0	0	0	2.56667
allhalf	25	4	l	azABaael	5	d0m0	16	16	2	2	3	0	0	2.15000
allhalf	25	4	n	azABaaen	5	d0m0	7	7	NA	NA	0	0	0	2.61667
allhalf	25	5	h	azABaafh	5	d0m0	13	13	4	4	6	0	0	2.71667
allhalf	25	5	l	azABaafl	5	d0m0	10	10	NA	NA	0	0	0	2.33333
allhalf	25	5	n	azABaafn	5	d0m0	10	10	NA	NA	0	0	0	2.68333
allpathalf	25	1	h	azACaabh	5	d0m0	6	6	NA	NA	0	0	0	2.61667
allpathalf	25	1	l	azACaabl	5	d0m0	11	11	NA	NA	0	0	0	2.80000
allpathalf	25	1	n	azACaabn	5	d0m0	10	10	NA	NA	0	0	0	2.75000
allpathalf	25	2	h	azACaach	5	d0m0	5	5	NA	NA	0	0	0	2.56667
allpathalf	25	2	l	azACaacl	5	d0m0	4	4	NA	NA	0	0	0	3.20000
allpathalf	25	2	n	azACaacn	5	d0m0	5	5	NA	NA	0	0	0	3.10000
allpathalf	25	3	h	azACaadh	5	d0m0	10	10	4	4	6	0	0	2.81667
allpathalf	25	3	l	azACaadl	5	d0m0	9	9	NA	NA	0	0	0	2.61667
allpathalf	25	3	n	azACaadn	5	d0m0	7	7	NA	NA	0	0	0	3.35000
allpathalf	25	4	h	azACaaeh	5	d0m0	7	7	NA	NA	0	0	0	2.65000
allpathalf	25	4	l	azACaael	5	d0m0	8	8	NA	NA	0	0	0	2.86667
allpathalf	25	4	n	azACaaen	5	d0m0	8	8	NA	NA	0	0	0	2.91667
allpathalf	25	5	h	azACaafh	5	d0m0	13	13	NA	NA	0	0	0	2.30000
allpathalf	25	5	l	azACaafl	5	d0m0	13	13	NA	NA	0	0	0	2.53333
allpathalf	25	5	n	azACaafn	5	d0m0	14	14	NA	NA	0	0	0	2.33333
nosibs	25	1	h	azAEaabh	5	d0m0	10	10	NA	NA	0	0	0	1.86667
nosibs	25	1	l	azAEaabl	5	d0m0	11	11	NA	NA	0	0	0	1.93333
nosibs	25	1	n	azAEaabn	5	d0m0	14	14	NA	NA	0	0	0	1.86667
nosibs	25	2	h	azAEaach	5	d0m0	10	10	NA	NA	0	0	0	1.90000
nosibs	25	2	l	azAEaacl	5	d0m0	12	12	NA	NA	0	0	0	1.90000
nosibs	25	2	n	azAEaacn	5	d0m0	9	9	NA	NA	0	0	0	1.91667
nosibs	25	3	h	azAEaadh	5	d0m0	5	5	NA	NA	0	0	0	2.16667
nosibs	25	3	l	azAEaadl	5	d0m0	6	6	NA	NA	0	0	0	2.08333
nosibs	25	3	n	azAEaadn	5	d0m0	9	9	NA	NA	0	0	0	2.16667
nosibs	25	4	h	azAEaaeh	5	d0m0	8	8	NA	NA	0	0	0	1.71667
nosibs	25	4	l	azAEaael	5	d0m0	10	10	NA	NA	0	0	0	1.80000
nosibs	25	4	n	azAEaaen	5	d0m0	9	9	NA	NA	0	0	0	2.15000
nosibs	25	5	h	azAEaafh	5	d0m0	8	8	NA	NA	0	0	0	1.91667
nosibs	25	5	l	azAEaafl	5	d0m0	9	9	NA	NA	0	0	0	1.86667
nosibs	25	5	n	azAEaafn	5	d0m0	6	6	NA	NA	0	0	0	1.91667
onelarge_noh	25	1	h	azAFaabh	5	d0m0	21	21	18	18	30	0	0	2.43333
onelarge_noh	25	1	l	azAFaabl	5	d0m0	8	8	4	4	30	0	0	2.18333
onelarge_noh	25	1	n	azAFaabn	5	d0m0	4	4	0	0	30	0	0	2.66667
onelarge_noh	25	2	h	azAFaach	5	d0m0	27	27	20	20	30	0	0	2.10000
onelarge_noh	25	2	l	azAFaacl	5	d0m0	11	11	7	7	30	0	0	2.61667
onelarge_noh	25	2	n	azAFaacn	5	d0m0	5	5	0	0	30	0	0	2.66667
onelarge_noh	25	3	h	azAFaadh	5	d0m0	14	14	10	10	30	0	0	2.38333
onelarge_noh	25	3	l	azAFaadl	5	d0m0	12	12	7	7	30	0	0	2.45000
