Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	real.time.secs	user.time.secs
nosibs	15	12	n	apAEaamn	20	4	4	2	2	3	0	0	0.17	0.17
nosibs	15	13	h	apAEaanh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	13	l	apAEaanl	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	13	n	apAEaann	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	14	h	apAEaaoh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	14	l	apAEaaol	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	14	n	apAEaaon	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	15	h	apAEaaph	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	15	l	apAEaapl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	15	n	apAEaapn	20	6	6	NA	NA	0	0	0	0.17	0.17
nosibs	15	16	h	apAEaaqh	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	16	l	apAEaaql	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	16	n	apAEaaqn	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	17	h	apAEaarh	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	17	l	apAEaarl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	17	n	apAEaarn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	18	h	apAEaash	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	18	l	apAEaasl	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	18	n	apAEaasn	20	6	6	NA	NA	0	0	0	0.17	0.17
nosibs	15	19	h	apAEaath	20	4	4	2	2	3	0	0	0.17	0.17
nosibs	15	19	l	apAEaatl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	19	n	apAEaatn	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	20	h	apAEaauh	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	20	l	apAEaaul	20	3	3	2	2	3	0	0	0.17	0.17
nosibs	15	20	n	apAEaaun	20	4	4	2	2	3	0	0	0.17	0.17
nosibs	15	21	h	apAEaavh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	21	l	apAEaavl	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	21	n	apAEaavn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	22	h	apAEaawh	20	4	4	2	2	3	0	0	0.17	0.17
nosibs	15	22	l	apAEaawl	20	6	6	2	2	3	0	0	0.17	0.17
nosibs	15	22	n	apAEaawn	20	6	6	2	2	3	0	0	0.17	0.17
nosibs	15	23	h	apAEaaxh	20	2	2	2	2	3	0	0	0.17	0.17
nosibs	15	23	l	apAEaaxl	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	23	n	apAEaaxn	20	4	4	2	2	3	0	0	0.17	0.17
nosibs	15	24	h	apAEaayh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	24	l	apAEaayl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	24	n	apAEaayn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	25	h	apAEaazh	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	25	l	apAEaazl	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	25	n	apAEaazn	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	26	h	apAEabah	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	26	l	apAEabal	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	26	n	apAEaban	20	3	3	NA	NA	0	0	0	0.19	0.17
nosibs	15	27	h	apAEabbh	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	27	l	apAEabbl	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	27	n	apAEabbn	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	28	h	apAEabch	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	28	l	apAEabcl	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	28	n	apAEabcn	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	29	h	apAEabdh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	29	l	apAEabdl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	29	n	apAEabdn	20	6	6	2	2	3	0	0	0.17	0.17
nosibs	15	30	h	apAEabeh	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	30	l	apAEabel	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	30	n	apAEaben	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	31	h	apAEabfh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	31	l	apAEabfl	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	31	n	apAEabfn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	32	h	apAEabgh	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	32	l	apAEabgl	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	32	n	apAEabgn	20	6	6	2	2	3	0	0	0.17	0.17
nosibs	15	33	h	apAEabhh	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	33	l	apAEabhl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	33	n	apAEabhn	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	34	h	apAEabih	20	4	4	2	2	3	0	0	0.17	0.17
nosibs	15	34	l	apAEabil	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	34	n	apAEabin	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	35	h	apAEabjh	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	35	l	apAEabjl	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	35	n	apAEabjn	20	5	5	NA	NA	0	0	0	0.17	0.17
nosibs	15	36	h	apAEabkh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	36	l	apAEabkl	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	36	n	apAEabkn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	37	h	apAEablh	20	5	5	2	2	3	0	0	0.17	0.17
nosibs	15	37	l	apAEabll	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	37	n	apAEabln	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	38	h	apAEabmh	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	38	l	apAEabml	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	38	n	apAEabmn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	39	h	apAEabnh	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	39	l	apAEabnl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	39	n	apAEabnn	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	40	h	apAEaboh	20	5	5	2	2	3	0	0	0.19	0.17
nosibs	15	40	l	apAEabol	20	5	5	2	2	3	0	0	0.17	0.17
nosibs	15	40	n	apAEabon	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	41	h	apAEabph	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	41	l	apAEabpl	20	5	5	2	2	3	0	0	0.17	0.17
nosibs	15	41	n	apAEabpn	20	5	5	2	2	3	0	0	0.17	0.17
nosibs	15	42	h	apAEabqh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	42	l	apAEabql	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	42	n	apAEabqn	20	3	3	NA	NA	0	0	0	0.17	0.17
nosibs	15	43	h	apAEabrh	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	43	l	apAEabrl	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	43	n	apAEabrn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	44	h	apAEabsh	20	4	4	2	2	3	0	0	0.17	0.17
nosibs	15	44	l	apAEabsl	20	5	5	NA	NA	0	0	0	0.17	0.17
nosibs	15	44	n	apAEabsn	20	9	9	4	4	6	0	0	0.17	0.17
nosibs	15	45	h	apAEabth	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	45	l	apAEabtl	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	45	n	apAEabtn	20	0	0	NA	NA	0	0	0	0.17	0.17
nosibs	15	46	h	apAEabuh	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	46	l	apAEabul	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	46	n	apAEabun	20	3	3	2	2	3	0	0	0.18	0.17
nosibs	15	47	h	apAEabvh	20	6	6	3	3	4	0	0	0.17	0.17
nosibs	15	47	l	apAEabvl	20	7	7	3	3	4	0	0	0.17	0.17
nosibs	15	47	n	apAEabvn	20	6	6	3	3	4	0	0	0.17	0.17
nosibs	15	48	h	apAEabwh	20	1	1	NA	NA	0	0	0	0.17	0.17
nosibs	15	48	l	apAEabwl	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	48	n	apAEabwn	20	2	2	NA	NA	0	0	0	0.17	0.17
nosibs	15	49	h	apAEabxh	20	5	5	2	2	3	0	0	0.17	0.17
nosibs	15	49	l	apAEabxl	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	49	n	apAEabxn	20	7	7	2	2	3	0	0	0.17	0.17
nosibs	15	50	h	apAEabyh	20	4	4	NA	NA	0	0	0	0.17	0.17
nosibs	15	50	l	apAEabyl	20	6	6	NA	NA	0	0	0	0.17	0.17
nosibs	15	50	n	apAEabyn	20	4	4	NA	NA	0	0	0	0.17	0.17
onelarge_noh	15	1	h	apAFaabh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	1	l	apAFaabl	20	0	0	0	0	30	0	0	0.16	0.15
onelarge_noh	15	1	n	apAFaabn	20	0	0	0	0	30	0	0	0.16	0.15
onelarge_noh	15	2	h	apAFaach	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	2	l	apAFaacl	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	2	n	apAFaacn	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	3	h	apAFaadh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	3	l	apAFaadl	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	3	n	apAFaadn	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	4	h	apAFaaeh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	4	l	apAFaael	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	4	n	apAFaaen	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	5	h	apAFaafh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	5	l	apAFaafl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	5	n	apAFaafn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	6	h	apAFaagh	20	4	4	0	0	30	0	0	0.16	0.15
onelarge_noh	15	6	l	apAFaagl	20	0	0	0	0	30	0	0	0.16	0.15
onelarge_noh	15	6	n	apAFaagn	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	7	h	apAFaahh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	7	l	apAFaahl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	7	n	apAFaahn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	8	h	apAFaaih	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	8	l	apAFaail	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	8	n	apAFaain	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	9	h	apAFaajh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	9	l	apAFaajl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	9	n	apAFaajn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	10	h	apAFaakh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	10	l	apAFaakl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	10	n	apAFaakn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	11	h	apAFaalh	20	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	15	11	l	apAFaall	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	11	n	apAFaaln	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	12	h	apAFaamh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	12	l	apAFaaml	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	12	n	apAFaamn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	13	h	apAFaanh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	13	l	apAFaanl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	13	n	apAFaann	20	1	1	0	0	30	0	0	0.18	0.16
onelarge_noh	15	14	h	apAFaaoh	20	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	15	14	l	apAFaaol	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	14	n	apAFaaon	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	15	h	apAFaaph	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	15	l	apAFaapl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	15	n	apAFaapn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	16	h	apAFaaqh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	16	l	apAFaaql	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	16	n	apAFaaqn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	17	h	apAFaarh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	17	l	apAFaarl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	17	n	apAFaarn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	18	h	apAFaash	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	18	l	apAFaasl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	18	n	apAFaasn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	19	h	apAFaath	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	19	l	apAFaatl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	19	n	apAFaatn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	20	h	apAFaauh	20	0	0	0	0	30	0	0	0.16	0.15
onelarge_noh	15	20	l	apAFaaul	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	20	n	apAFaaun	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_noh	15	21	h	apAFaavh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	21	l	apAFaavl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	21	n	apAFaavn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	22	h	apAFaawh	20	3	3	0	0	30	0	0	0.16	0.16
onelarge_noh	15	22	l	apAFaawl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	22	n	apAFaawn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	23	h	apAFaaxh	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	23	l	apAFaaxl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	23	n	apAFaaxn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	24	h	apAFaayh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	24	l	apAFaayl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	24	n	apAFaayn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	25	h	apAFaazh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	25	l	apAFaazl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	25	n	apAFaazn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	26	h	apAFabah	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	26	l	apAFabal	20	3	3	0	0	30	0	0	0.16	0.16
onelarge_noh	15	26	n	apAFaban	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	27	h	apAFabbh	20	1	1	0	0	30	0	0	0.17	0.16
onelarge_noh	15	27	l	apAFabbl	20	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	15	27	n	apAFabbn	20	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	15	28	h	apAFabch	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	28	l	apAFabcl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	28	n	apAFabcn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	29	h	apAFabdh	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	29	l	apAFabdl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	29	n	apAFabdn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	30	h	apAFabeh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	30	l	apAFabel	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	30	n	apAFaben	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	31	h	apAFabfh	20	0	0	0	0	30	0	0	0.16	0.15
onelarge_noh	15	31	l	apAFabfl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	31	n	apAFabfn	20	0	0	0	0	30	0	0	0.16	0.15
onelarge_noh	15	32	h	apAFabgh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	32	l	apAFabgl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	32	n	apAFabgn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	33	h	apAFabhh	20	0	0	0	0	30	0	0	0.16	0.15
onelarge_noh	15	33	l	apAFabhl	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	33	n	apAFabhn	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	34	h	apAFabih	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	34	l	apAFabil	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	34	n	apAFabin	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	35	h	apAFabjh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	35	l	apAFabjl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	35	n	apAFabjn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	36	h	apAFabkh	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	36	l	apAFabkl	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_noh	15	36	n	apAFabkn	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	37	h	apAFablh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	37	l	apAFabll	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	37	n	apAFabln	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	38	h	apAFabmh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	38	l	apAFabml	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	38	n	apAFabmn	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	39	h	apAFabnh	20	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	15	39	l	apAFabnl	20	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	15	39	n	apAFabnn	20	0	0	0	0	30	0	0	0.17	0.16
onelarge_noh	15	40	h	apAFaboh	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	40	l	apAFabol	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_noh	15	40	n	apAFabon	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_noh	15	41	h	apAFabph	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	41	l	apAFabpl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	41	n	apAFabpn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	42	h	apAFabqh	20	0	0	0	0	30	0	0	0.18	0.16
onelarge_noh	15	42	l	apAFabql	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	42	n	apAFabqn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	43	h	apAFabrh	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	43	l	apAFabrl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	43	n	apAFabrn	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	44	h	apAFabsh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	44	l	apAFabsl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	44	n	apAFabsn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	45	h	apAFabth	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	45	l	apAFabtl	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	45	n	apAFabtn	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	46	h	apAFabuh	20	0	0	0	0	30	0	0	0.16	0.16
onelarge_noh	15	46	l	apAFabul	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	46	n	apAFabun	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_noh	15	47	h	apAFabvh	20	2	2	2	2	33	0	0	0.16	0.16
onelarge_noh	15	47	l	apAFabvl	20	2	2	2	2	33	0	0	0.16	0.16
onelarge_noh	15	47	n	apAFabvn	20	2	2	2	2	33	0	0	0.16	0.16
onelarge_noh	15	48	h	apAFabwh	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	48	l	apAFabwl	20	3	3	2	2	33	0	0	0.16	0.15
onelarge_noh	15	48	n	apAFabwn	20	3	3	2	2	33	0	0	0.16	0.15
onelarge_noh	15	49	h	apAFabxh	20	3	3	0	0	30	0	0	0.16	0.16
onelarge_noh	15	49	l	apAFabxl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	49	n	apAFabxn	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_noh	15	50	h	apAFabyh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	50	l	apAFabyl	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_noh	15	50	n	apAFabyn	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_wh	15	1	h	apAGaabh	20	7	7	4	4	35	0	0	0.17	0.15
onelarge_wh	15	1	l	apAGaabl	20	6	6	2	2	32	0	0	0.16	0.15
onelarge_wh	15	1	n	apAGaabn	20	6	6	3	3	34	0	0	0.15	0.15
onelarge_wh	15	2	h	apAGaach	20	3	3	1	1	31	0	0	0.16	0.16
onelarge_wh	15	2	l	apAGaacl	20	5	5	5	5	37	0	0	0.16	0.16
onelarge_wh	15	2	n	apAGaacn	20	7	7	6	6	38	0	0	0.16	0.15
onelarge_wh	15	3	h	apAGaadh	20	2	2	1	1	31	0	0	0.16	0.15
onelarge_wh	15	3	l	apAGaadl	20	2	2	0	0	30	0	0	0.15	0.15
onelarge_wh	15	3	n	apAGaadn	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_wh	15	4	h	apAGaaeh	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_wh	15	4	l	apAGaael	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_wh	15	4	n	apAGaaen	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_wh	15	5	h	apAGaafh	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_wh	15	5	l	apAGaafl	20	7	7	2	2	33	0	0	0.16	0.15
onelarge_wh	15	5	n	apAGaafn	20	9	9	2	2	33	0	0	0.16	0.15
onelarge_wh	15	6	h	apAGaagh	20	4	4	1	1	31	0	0	0.16	0.16
onelarge_wh	15	6	l	apAGaagl	20	2	2	0	0	30	0	0	0.18	0.15
onelarge_wh	15	6	n	apAGaagn	20	5	5	0	0	30	0	0	0.16	0.15
onelarge_wh	15	7	h	apAGaahh	20	3	3	2	2	33	0	0	0.16	0.15
onelarge_wh	15	7	l	apAGaahl	20	4	4	3	3	34	0	0	0.16	0.15
onelarge_wh	15	7	n	apAGaahn	20	4	4	1	1	31	0	0	0.16	0.15
onelarge_wh	15	8	h	apAGaaih	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_wh	15	8	l	apAGaail	20	4	4	0	0	30	0	0	0.16	0.15
onelarge_wh	15	8	n	apAGaain	20	6	6	0	0	30	0	0	0.16	0.15
onelarge_wh	15	9	h	apAGaajh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_wh	15	9	l	apAGaajl	20	2	2	0	0	30	0	0	0.16	0.16
onelarge_wh	15	9	n	apAGaajn	20	5	5	1	1	31	0	0	0.16	0.16
onelarge_wh	15	10	h	apAGaakh	20	1	1	0	0	30	0	0	0.16	0.16
onelarge_wh	15	10	l	apAGaakl	20	1	1	1	1	31	0	0	0.16	0.15
onelarge_wh	15	10	n	apAGaakn	20	3	3	2	2	32	0	0	0.16	0.15
onelarge_wh	15	11	h	apAGaalh	20	4	4	1	1	31	0	0	0.16	0.16
onelarge_wh	15	11	l	apAGaall	20	8	8	6	6	38	0	0	0.16	0.15
onelarge_wh	15	11	n	apAGaaln	20	4	4	1	1	31	0	0	0.16	0.15
onelarge_wh	15	12	h	apAGaamh	20	3	3	1	1	31	0	0	0.16	0.16
onelarge_wh	15	12	l	apAGaaml	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_wh	15	12	n	apAGaamn	20	3	3	0	0	30	0	0	0.16	0.15
onelarge_wh	15	13	h	apAGaanh	20	2	2	1	1	31	0	0	0.16	0.15
onelarge_wh	15	13	l	apAGaanl	20	2	2	1	1	31	0	0	0.16	0.15
onelarge_wh	15	13	n	apAGaann	20	2	2	1	1	31	0	0	0.16	0.15
onelarge_wh	15	14	h	apAGaaoh	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_wh	15	14	l	apAGaaol	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_wh	15	14	n	apAGaaon	20	3	3	0	0	30	0	0	0.16	0.15
onelarge_wh	15	15	h	apAGaaph	20	2	2	0	0	30	0	0	0.16	0.15
onelarge_wh	15	15	l	apAGaapl	20	1	1	0	0	30	0	0	0.15	0.15
onelarge_wh	15	15	n	apAGaapn	20	3	3	0	0	30	0	0	0.16	0.15
onelarge_wh	15	16	h	apAGaaqh	20	1	1	0	0	30	0	0	0.16	0.15
onelarge_wh	15	16	l	apAGaaql	20	2	2	2	2	33	0	0	0.16	0.15
onelarge_wh	15	16	n	apAGaaqn	20	2	2	2	2	33	0	0	0.16	0.15
